canonical_name,year,month,major_head,count
Mandya,2017,8,CRIMINAL BREACH OF TRUST,2
Mandya,2017,8,CRIMINAL CONSPIRACY,1
Mandya,2017,8,CRIMINAL INTIMIDATION,6
Mandya,2017,8,CRIMINAL TRESPASS,7
Mandya,2017,8,CRUELTY BY HUSBAND,9
Mandya,2017,8,CrPC,46
Mandya,2017,8,DACOITY,1
Mandya,2017,8,DOWRY DEATHS,1
Mandya,2017,8,FALSE EVIDENCE,1
Mandya,2017,8,INSULTING MODESTY OF WOMEN (EVE TEASING),1
Mandya,2017,8,KARNATAKA POLICE ACT 1963,10
Mandya,2017,8,KIDNAPPING AND ABDUCTION,7
Mandya,2017,8,Karnataka State Local Act,77
Mandya,2017,8,MISCHIEF,3
Mandya,2017,8,MISSING PERSON,48
Mandya,2017,8,MOLESTATION,33
Mandya,2017,8,MOTOR VEHICLE ACCIDENTS FATAL,27
Mandya,2017,8,MOTOR VEHICLE ACCIDENTS NON-FATAL,136
Mandya,2017,8,MURDER,5
Mandya,2017,8,NEGLIGENT ACT,1
Mandya,2017,8,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),4
Mandya,2017,8,POCSO,2
Mandya,2017,8,RIOTS,7
Mandya,2017,8,ROBBERY,2
Mandya,2017,8,SCHEDULED CASTE AND THE SCHEDULED TRIBES,5
Mandya,2017,8,SUICIDE,5
Mandya,2017,8,THEFT,37
Mandya,2017,8,WRONGFUL RESTRAINT/CONFINEMENT,9
Mandya,2017,9,AFFRAY,3
Mandya,2017,9,ANIMAL,1
Mandya,2017,9,ATTEMPT TO MURDER,2
Mandya,2017,9,BURGLARY - DAY,2
Mandya,2017,9,BURGLARY - NIGHT,16
Mandya,2017,9,CASES OF HURT,60
Mandya,2017,9,CHEATING,11
Mandya,2017,9,CHILDREN ACT,1
Mandya,2017,9,CONSUMER,2
Mandya,2017,9,CRIMES RELATED TO WOMEN,1
Mandya,2017,9,CRIMINAL INTIMIDATION,7
Mandya,2017,9,CRIMINAL TRESPASS,3
Mandya,2017,9,CRUELTY BY HUSBAND,2
Mandya,2017,9,CrPC,44
Mandya,2017,9,DEATHS DUE TO RASHNESS/NEGLIGENCE,1
Mandya,2017,9,Disobedience to Order Promulgated by PublicServan,4
Mandya,2017,9,FALSE EVIDENCE,1
Mandya,2017,9,FORGERY,1
Mandya,2017,9,IMMORAL TRAFFIC,1
Mandya,2017,9,KARNATAKA POLICE ACT 1963,12
Mandya,2017,9,KIDNAPPING AND ABDUCTION,7
Mandya,2017,9,Karnataka State Local Act,52
Mandya,2017,9,MISCHIEF,3
Mandya,2017,9,MISSING PERSON,38
Mandya,2017,9,MOLESTATION,27
Mandya,2017,9,MOTOR VEHICLE ACCIDENTS FATAL,34
Mandya,2017,9,MOTOR VEHICLE ACCIDENTS NON-FATAL,158
Mandya,2017,9,MURDER,4
Mandya,2017,9,NEGLIGENT ACT,1
Mandya,2017,9,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),3
Mandya,2017,9,POCSO,7
Mandya,2017,9,RAPE,1
Mandya,2017,9,RIOTS,5
Mandya,2017,9,ROBBERY,5
Mandya,2017,9,SCHEDULED CASTE AND THE SCHEDULED TRIBES,8
Mandya,2017,9,SUICIDE,3
Mandya,2017,9,THEFT,49
Mandya,2017,9,WRONGFUL RESTRAINT/CONFINEMENT,9
Mandya,2018,1,AFFRAY,1
Mandya,2018,1,ANIMAL,3
Mandya,2018,1,ARSON,2
Mandya,2018,1,ATTEMPT TO MURDER,11
Mandya,2018,1,Attempting to commit offences,1
Mandya,2018,1,BURGLARY - DAY,5
Mandya,2018,1,BURGLARY - NIGHT,16
Mandya,2018,1,CASES OF HURT,64
Mandya,2018,1,CHEATING,5
Mandya,2018,1,CHILDREN ACT,1
Mandya,2018,1,COMMUNAL / RELIGION,1
Mandya,2018,1,CONSUMER,1
Mandya,2018,1,CRIMES RELATED TO WOMEN,1
Mandya,2018,1,CRIMINAL INTIMIDATION,1
Mandya,2018,1,CRIMINAL TRESPASS,4
Mandya,2018,1,CRUELTY BY HUSBAND,7
Mandya,2018,1,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,1
Mandya,2018,1,CrPC,34
Mandya,2018,1,DACOITY,1
Mandya,2018,1,DOWRY DEATHS,2
Mandya,2018,1,Disobedience to Order Promulgated by PublicServan,1
Mandya,2018,1,IMMORAL TRAFFIC,1
Mandya,2018,1,KARNATAKA POLICE ACT 1963,29
Mandya,2018,1,KIDNAPPING AND ABDUCTION,12
Mandya,2018,1,Karnataka State Local Act,39
Mandya,2018,1,MISCHIEF,6
Mandya,2018,1,MISSING PERSON,40
Mandya,2018,1,MOLESTATION,20
Mandya,2018,1,MOTOR VEHICLE ACCIDENTS FATAL,49
Mandya,2018,1,MOTOR VEHICLE ACCIDENTS NON-FATAL,163
Mandya,2018,1,MURDER,3
Mandya,2018,1,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),2
Mandya,2018,1,POCSO,5
Mandya,2018,1,PORNOGRAPHY,1
Mandya,2018,1,RIOTS,5
Mandya,2018,1,ROBBERY,5
Mandya,2018,1,SCHEDULED CASTE AND THE SCHEDULED TRIBES,9
Mandya,2018,1,SUICIDE,3
Mandya,2018,1,THEFT,31
Mandya,2018,1,WRONGFUL RESTRAINT/CONFINEMENT,5
Mandya,2018,10,AFFRAY,1
Mandya,2018,10,ANIMAL,2
Mandya,2018,10,ATTEMPT TO MURDER,6
Mandya,2018,10,BURGLARY - NIGHT,22
Mandya,2018,10,CASES OF HURT,52
Mandya,2018,10,CHEATING,18
Mandya,2018,10,CONSUMER,2
Mandya,2018,10,COPY RIGHT ACT 1957,1
Mandya,2018,10,CRIMES RELATED TO WOMEN,4
Mandya,2018,10,CRIMINAL INTIMIDATION,11
Mandya,2018,10,CRIMINAL TRESPASS,2
Mandya,2018,10,CRUELTY BY HUSBAND,1
Mandya,2018,10,CYBER CRIME,1
Mandya,2018,10,CrPC,3
Mandya,2018,10,DACOITY,1
Mandya,2018,10,DEATHS DUE TO RASHNESS/NEGLIGENCE,1
Mandya,2018,10,DOWRY DEATHS,1
Mandya,2018,10,ELECTION,2
Mandya,2018,10,EXPLOSIVES,1
Mandya,2018,10,FORGERY,3
Mandya,2018,10,IMMORAL TRAFFIC,2
Mandya,2018,10,INSULTING MODESTY OF WOMEN (EVE TEASING),1
Mandya,2018,10,KARNATAKA POLICE ACT 1963,21
Mandya,2018,10,KIDNAPPING AND ABDUCTION,9
Mandya,2018,10,Karnataka State Local Act,76
Mandya,2018,10,MISCHIEF,4
Mandya,2018,10,MISSING PERSON,39
Mandya,2018,10,MOLESTATION,24
Mandya,2018,10,MOTOR VEHICLE ACCIDENTS FATAL,29
Mandya,2018,10,MOTOR VEHICLE ACCIDENTS NON-FATAL,150
Mandya,2018,10,MURDER,3
Mandya,2018,10,NEGLIGENT ACT,2
Mandya,2018,10,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),6
Mandya,2018,10,POCSO,5
Mandya,2018,10,RAPE,2
Mandya,2018,10,RIOTS,6
Mandya,2018,10,ROBBERY,3
Mandya,2018,10,SCHEDULED CASTE AND THE SCHEDULED TRIBES,5
Mandya,2018,10,SUICIDE,5
Mandya,2018,10,THEFT,37
Mandya,2018,10,WRONGFUL RESTRAINT/CONFINEMENT,5
Mandya,2018,11,ANIMAL,1
Mandya,2018,11,ARMS ACT 1959,1
Mandya,2018,11,ATTEMPT TO MURDER,4
Mandya,2018,11,BURGLARY - DAY,1
Mandya,2018,11,BURGLARY - NIGHT,11
Mandya,2018,11,CASES OF HURT,75
Mandya,2018,11,CHEATING,3
Mandya,2018,11,CHILDREN ACT,1
Mandya,2018,11,CRIMES RELATED TO WOMEN,3
Mandya,2018,11,CRIMINAL INTIMIDATION,4
Mandya,2018,11,CRIMINAL TRESPASS,3
Mandya,2018,11,CRUELTY BY HUSBAND,3
Mandya,2018,11,CYBER CRIME,1
Mandya,2018,11,DACOITY,1
Mandya,2018,11,DEATHS DUE TO RASHNESS/NEGLIGENCE,1
Mandya,2018,11,DOWRY DEATHS,1
Mandya,2018,11,FALSE EVIDENCE,1
Mandya,2018,11,KARNATAKA POLICE ACT 1963,12
Mandya,2018,11,KIDNAPPING AND ABDUCTION,10
Mandya,2018,11,Karnataka State Local Act,34
Mandya,2018,11,MISCHIEF,6
Mandya,2018,11,MISSING PERSON,53
Mandya,2018,11,MOLESTATION,19
Mandya,2018,11,MOTOR VEHICLE ACCIDENTS FATAL,39
Mandya,2018,11,MOTOR VEHICLE ACCIDENTS NON-FATAL,128
Mandya,2018,11,MURDER,8
Mandya,2018,11,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),4
Mandya,2018,11,POCSO,6
Mandya,2018,11,RIOTS,9
Mandya,2018,11,ROBBERY,6
Mandya,2018,11,SCHEDULED CASTE AND THE SCHEDULED TRIBES,3
Mandya,2018,11,SUICIDE,4
Mandya,2018,11,THEFT,42
Mandya,2018,11,WRONGFUL RESTRAINT/CONFINEMENT,2
Mandya,2018,12,AFFRAY,1
Mandya,2018,12,ANIMAL,3
Mandya,2018,12,ARSON,1
Mandya,2018,12,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMAN,1
Mandya,2018,12,ATTEMPT TO MURDER,15
Mandya,2018,12,Attempting to commit offences,2
Mandya,2018,12,BURGLARY - DAY,3
Mandya,2018,12,BURGLARY - NIGHT,19
Mandya,2018,12,CASES OF HURT,66
Mandya,2018,12,CHEATING,9
Mandya,2018,12,CHILDREN ACT,1
Mandya,2018,12,CONSUMER,1
Mandya,2018,12,CRIMES RELATED TO WOMEN,6
Mandya,2018,12,CRIMINAL BREACH OF TRUST,2
Mandya,2018,12,CRIMINAL INTIMIDATION,4
Mandya,2018,12,CRIMINAL TRESPASS,8
Mandya,2018,12,CRUELTY BY HUSBAND,7
Mandya,2018,12,CrPC,1
Mandya,2018,12,DACOITY,3
Mandya,2018,12,Disobedience to Order Promulgated by PublicServan,1
Mandya,2018,12,KARNATAKA POLICE ACT 1963,13
Mandya,2018,12,KIDNAPPING AND ABDUCTION,6
Mandya,2018,12,Karnataka State Local Act,33
Mandya,2018,12,MISCHIEF,3
Mandya,2018,12,MISSING PERSON,48
Mandya,2018,12,MOLESTATION,18
Mandya,2018,12,MOTOR VEHICLE ACCIDENTS FATAL,48
Mandya,2018,12,MOTOR VEHICLE ACCIDENTS NON-FATAL,133
Mandya,2018,12,MURDER,3
Mandya,2018,12,NEGLIGENT ACT,2
Mandya,2018,12,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),4
Mandya,2018,12,OFFENCES RELATED TO MARRIAGE,1
Mandya,2018,12,POCSO,6
Mandya,2018,12,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,1
Mandya,2018,12,PUBLIC SAFETY,1
Mandya,2018,12,RAPE,2
Mandya,2018,12,RIOTS,13
Mandya,2018,12,ROBBERY,4
Mandya,2018,12,SCHEDULED CASTE AND THE SCHEDULED TRIBES,5
Mandya,2018,12,SUICIDE,4
Mandya,2018,12,THEFT,43
Mandya,2018,12,WRONGFUL RESTRAINT/CONFINEMENT,8
Mandya,2018,2,ANIMAL,1
Mandya,2018,2,ATTEMPT TO MURDER,7
Mandya,2018,2,Attempting to commit offences,1
Mandya,2018,2,BURGLARY - DAY,5
Mandya,2018,2,BURGLARY - NIGHT,8
Mandya,2018,2,CASES OF HURT,85
Mandya,2018,2,CHEATING,9
Mandya,2018,2,COMMUNAL / RELIGION,1
Mandya,2018,2,CONSUMER,2
Mandya,2018,2,CRIMES RELATED TO WOMEN,1
Mandya,2018,2,CRIMINAL INTIMIDATION,6
Mandya,2018,2,CRIMINAL TRESPASS,2
Mandya,2018,2,CRUELTY BY HUSBAND,2
Mandya,2018,2,CYBER CRIME,1
Mandya,2018,2,CrPC,235
Mandya,2018,2,DACOITY,1
Mandya,2018,2,Disobedience to Order Promulgated by PublicServan,1
Mandya,2018,2,FORGERY,2
Mandya,2018,2,IMMORAL TRAFFIC,1
Mandya,2018,2,KARNATAKA POLICE ACT 1963,17
Mandya,2018,2,KIDNAPPING AND ABDUCTION,14
Mandya,2018,2,Karnataka State Local Act,65
Mandya,2018,2,MISCHIEF,3
Mandya,2018,2,MISSING PERSON,37
Mandya,2018,2,MOLESTATION,14
Mandya,2018,2,MOTOR VEHICLE ACCIDENTS FATAL,35
Mandya,2018,2,MOTOR VEHICLE ACCIDENTS NON-FATAL,129
Mandya,2018,2,MURDER,6
Mandya,2018,2,NEGLIGENT ACT,1
Mandya,2018,2,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),5
Mandya,2018,2,POCSO,6
Mandya,2018,2,RIOTS,4
Mandya,2018,2,ROBBERY,6
Mandya,2018,2,SCHEDULED CASTE AND THE SCHEDULED TRIBES,5
Mandya,2018,2,SUICIDE,3
Mandya,2018,2,THEFT,33
Mandya,2018,2,WRONGFUL RESTRAINT/CONFINEMENT,1
Mandya,2018,3,AFFRAY,1
Mandya,2018,3,ANIMAL,1
Mandya,2018,3,ARSON,2
Mandya,2018,3,ATTEMPT TO MURDER,7
Mandya,2018,3,Attempting to commit offences,3
Mandya,2018,3,BURGLARY - NIGHT,16
Mandya,2018,3,CASES OF HURT,79
Mandya,2018,3,CHEATING,8
Mandya,2018,3,CHILDREN ACT,3
Mandya,2018,3,CRIMES RELATED TO WOMEN,1
Mandya,2018,3,CRIMINAL CONSPIRACY,1
Mandya,2018,3,CRIMINAL INTIMIDATION,5
Mandya,2018,3,CRIMINAL TRESPASS,3
Mandya,2018,3,CRUELTY BY HUSBAND,8
Mandya,2018,3,CYBER CRIME,1
Mandya,2018,3,CrPC,999
Mandya,2018,3,DEATHS DUE TO RASHNESS/NEGLIGENCE,1
Mandya,2018,3,Disobedience to Order Promulgated by PublicServan,2
Mandya,2018,3,ELECTION,3
Mandya,2018,3,EXPLOSIVES,1
Mandya,2018,3,INSULTING MODESTY OF WOMEN (EVE TEASING),2
Mandya,2018,3,KARNATAKA POLICE ACT 1963,20
Mandya,2018,3,KIDNAPPING AND ABDUCTION,8
Mandya,2018,3,Karnataka State Local Act,72
Mandya,2018,3,MISCHIEF,2
Mandya,2018,3,MISSING PERSON,44
Mandya,2018,3,MOLESTATION,11
Mandya,2018,3,MOTOR VEHICLE ACCIDENTS FATAL,46
Mandya,2018,3,MOTOR VEHICLE ACCIDENTS NON-FATAL,150
Mandya,2018,3,MURDER,4
Mandya,2018,3,NEGLIGENT ACT,1
Mandya,2018,3,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),9
Mandya,2018,3,POCSO,3
Mandya,2018,3,REPRESENTATION OF PEOPLE ACT 1951 & 1988,1
Mandya,2018,3,RIOTS,4
Mandya,2018,3,ROBBERY,2
Mandya,2018,3,SCHEDULED CASTE AND THE SCHEDULED TRIBES,8
Mandya,2018,3,SUICIDE,4
Mandya,2018,3,THEFT,47
Mandya,2018,4,ADULTERATION,1
Mandya,2018,4,AFFRAY,2
Mandya,2018,4,ANIMAL,1
Mandya,2018,4,ARSON,2
Mandya,2018,4,ATTEMPT TO MURDER,6
Mandya,2018,4,Attempting to commit offences,1
Mandya,2018,4,BURGLARY - DAY,1
Mandya,2018,4,BURGLARY - NIGHT,12
Mandya,2018,4,CASES OF HURT,75
Mandya,2018,4,CHEATING,12
Mandya,2018,4,CHILDREN ACT,2
Mandya,2018,4,COMMUNAL / RELIGION,1
Mandya,2018,4,CONSUMER,1
Mandya,2018,4,CRIMES RELATED TO WOMEN,3
Mandya,2018,4,CRIMINAL INTIMIDATION,12
Mandya,2018,4,CRIMINAL TRESPASS,4
Mandya,2018,4,CRUELTY BY HUSBAND,3
Mandya,2018,4,CYBER CRIME,1
Mandya,2018,4,CrPC,1049
Mandya,2018,4,DACOITY,1
Mandya,2018,4,Disobedience to Order Promulgated by PublicServan,29
Mandya,2018,4,ELECTION,6
Mandya,2018,4,EXPLOSIVES,2
Mandya,2018,4,FORGERY,1
Mandya,2018,4,IMMORAL TRAFFIC,2
Mandya,2018,4,KARNATAKA POLICE ACT 1963,33
Mandya,2018,4,KIDNAPPING AND ABDUCTION,5
Mandya,2018,4,Karnataka State Local Act,215
Mandya,2018,4,MISCHIEF,5
Mandya,2018,4,MISSING PERSON,36
Mandya,2018,4,MOLESTATION,24
Mandya,2018,4,MOTOR VEHICLE ACCIDENTS FATAL,39
Mandya,2018,4,MOTOR VEHICLE ACCIDENTS NON-FATAL,126
Mandya,2018,4,MURDER,2
Mandya,2018,4,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,1
Mandya,2018,4,NEGLIGENT ACT,1
Mandya,2018,4,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),6
Mandya,2018,4,POCSO,8
Mandya,2018,4,RAPE,2
Mandya,2018,4,REPRESENTATION OF PEOPLE ACT 1951 & 1988,5
Mandya,2018,4,RIOTS,9
Mandya,2018,4,ROBBERY,7
Mandya,2018,4,SCHEDULED CASTE AND THE SCHEDULED TRIBES,7
Mandya,2018,4,SUICIDE,6
Mandya,2018,4,THEFT,24
Mandya,2018,4,WRONGFUL RESTRAINT/CONFINEMENT,5
Mandya,2018,5,ANIMAL,2
Mandya,2018,5,ATTEMPT TO MURDER,9
Mandya,2018,5,BURGLARY - DAY,7
Mandya,2018,5,BURGLARY - NIGHT,13
Mandya,2018,5,CASES OF HURT,65
Mandya,2018,5,CHEATING,3
Mandya,2018,5,COMMUNAL / RELIGION,2
Mandya,2018,5,CRIMES RELATED TO WOMEN,1
Mandya,2018,5,CRIMINAL INTIMIDATION,4
Mandya,2018,5,CRIMINAL TRESPASS,2
Mandya,2018,5,CRUELTY BY HUSBAND,4
Mandya,2018,5,CrPC,38
Mandya,2018,5,Disobedience to Order Promulgated by PublicServan,14
Mandya,2018,5,ELECTION,6
Mandya,2018,5,EXPOSURE AND ABANDONMENT OF CHILD,1
Mandya,2018,5,IMMORAL TRAFFIC,2
Mandya,2018,5,KARNATAKA POLICE ACT 1963,13
Mandya,2018,5,KIDNAPPING AND ABDUCTION,8
Mandya,2018,5,Karnataka State Local Act,22
Mandya,2018,5,MISCHIEF,4
Mandya,2018,5,MISSING PERSON,49
Mandya,2018,5,MOLESTATION,16
Mandya,2018,5,MOTOR VEHICLE ACCIDENTS FATAL,44
Mandya,2018,5,MOTOR VEHICLE ACCIDENTS NON-FATAL,162
Mandya,2018,5,MURDER,3
Mandya,2018,5,NEGLIGENT ACT,1
Mandya,2018,5,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),6
Mandya,2018,5,POCSO,6
Mandya,2018,5,REPRESENTATION OF PEOPLE ACT 1951 & 1988,9
Mandya,2018,5,RIOTS,6
Mandya,2018,5,ROBBERY,2
Mandya,2018,5,SCHEDULED CASTE AND THE SCHEDULED TRIBES,1
Mandya,2018,5,SUICIDE,3
Mandya,2018,5,THEFT,34
Mandya,2018,5,WRONGFUL RESTRAINT/CONFINEMENT,8
Mandya,2018,6,ATTEMPT TO MURDER,6
Mandya,2018,6,Attempting to commit offences,1
Mandya,2018,6,BURGLARY - DAY,6
Mandya,2018,6,BURGLARY - NIGHT,15
Mandya,2018,6,CASES OF HURT,70
Mandya,2018,6,CHEATING,6
Mandya,2018,6,CONSUMER,2
Mandya,2018,6,CRIMINAL BREACH OF TRUST,1
Mandya,2018,6,CRIMINAL INTIMIDATION,4
Mandya,2018,6,CRIMINAL TRESPASS,6
Mandya,2018,6,CRUELTY BY HUSBAND,1
Mandya,2018,6,CrPC,39
Mandya,2018,6,DACOITY,1
Mandya,2018,6,ELECTION,4
Mandya,2018,6,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,1
Mandya,2018,6,FORGERY,1
Mandya,2018,6,IMMORAL TRAFFIC,1
Mandya,2018,6,KARNATAKA POLICE ACT 1963,15
Mandya,2018,6,KIDNAPPING AND ABDUCTION,11
Mandya,2018,6,Karnataka State Local Act,21
Mandya,2018,6,MISCHIEF,2
Mandya,2018,6,MISSING PERSON,47
Mandya,2018,6,MOLESTATION,20
Mandya,2018,6,MOTOR VEHICLE ACCIDENTS FATAL,38
Mandya,2018,6,MOTOR VEHICLE ACCIDENTS NON-FATAL,155
Mandya,2018,6,MURDER,1
Mandya,2018,6,NEGLIGENT ACT,1
Mandya,2018,6,POCSO,6
Mandya,2018,6,RAPE,2
Mandya,2018,6,RIOTS,10
Mandya,2018,6,ROBBERY,6
Mandya,2018,6,SCHEDULED CASTE AND THE SCHEDULED TRIBES,4
Mandya,2018,6,SUICIDE,6
Mandya,2018,6,THEFT,48
Mandya,2018,6,WRONGFUL RESTRAINT/CONFINEMENT,2
Mandya,2018,7,AFFRAY,1
Mandya,2018,7,ANIMAL,1
Mandya,2018,7,ANTIQUES (CULTURAL PROPERTY),2
Mandya,2018,7,ARMS ACT 1959,1
Mandya,2018,7,ARSON,1
Mandya,2018,7,ATTEMPT TO MURDER,8
Mandya,2018,7,Attempting to commit offences,1
Mandya,2018,7,BURGLARY - DAY,3
Mandya,2018,7,BURGLARY - NIGHT,17
Mandya,2018,7,CASES OF HURT,73
Mandya,2018,7,CHEATING,10
Mandya,2018,7,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",1
Mandya,2018,7,CRIMES RELATED TO WOMEN,1
Mandya,2018,7,CRIMINAL BREACH OF TRUST,4
Mandya,2018,7,CRIMINAL INTIMIDATION,6
Mandya,2018,7,CRIMINAL TRESPASS,5
Mandya,2018,7,CRUELTY BY HUSBAND,7
Mandya,2018,7,CrPC,4
Mandya,2018,7,DEATHS DUE TO RASHNESS/NEGLIGENCE,1
Mandya,2018,7,Disobedience to Order Promulgated by PublicServan,2
Mandya,2018,7,EXPLOSIVES,1
Mandya,2018,7,INSULTING MODESTY OF WOMEN (EVE TEASING),1
Mandya,2018,7,KARNATAKA POLICE ACT 1963,8
Mandya,2018,7,KIDNAPPING AND ABDUCTION,5
Mandya,2018,7,Karnataka State Local Act,19
Mandya,2018,7,MISCHIEF,4
Mandya,2018,7,MISSING PERSON,50
Mandya,2018,7,MOLESTATION,13
Mandya,2018,7,MOTOR VEHICLE ACCIDENTS FATAL,33
Mandya,2018,7,MOTOR VEHICLE ACCIDENTS NON-FATAL,124
Mandya,2018,7,MURDER,3
Mandya,2018,7,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),3
Mandya,2018,7,POCSO,7
Mandya,2018,7,RAPE,1
Mandya,2018,7,RIOTS,6
Mandya,2018,7,ROBBERY,9
Mandya,2018,7,SCHEDULED CASTE AND THE SCHEDULED TRIBES,1
Mandya,2018,7,SUICIDE,6
Mandya,2018,7,THEFT,65
Mandya,2018,7,WRONGFUL RESTRAINT/CONFINEMENT,3
Mandya,2018,8,ANIMAL,1
Mandya,2018,8,ARSON,2
Mandya,2018,8,ATTEMPT TO MURDER,4
Mandya,2018,8,Attempting to commit offences,1
Mandya,2018,8,BURGLARY - DAY,5
Mandya,2018,8,BURGLARY - NIGHT,19
Mandya,2018,8,CASES OF HURT,90
Mandya,2018,8,CHEATING,8
Mandya,2018,8,CHILDREN ACT,1
Mandya,2018,8,CONSUMER,1
Mandya,2018,8,CRIMINAL CONSPIRACY,1
Mandya,2018,8,CRIMINAL INTIMIDATION,10
Mandya,2018,8,CRIMINAL TRESPASS,7
Mandya,2018,8,CRUELTY BY HUSBAND,4
Mandya,2018,8,CYBER CRIME,1
Mandya,2018,8,CrPC,3
Mandya,2018,8,DACOITY,2
Mandya,2018,8,DEFAMATION,1
Mandya,2018,8,IMMORAL TRAFFIC,1
Mandya,2018,8,KARNATAKA POLICE ACT 1963,9
Mandya,2018,8,KIDNAPPING AND ABDUCTION,12
Mandya,2018,8,Karnataka State Local Act,36
Mandya,2018,8,MISCHIEF,1
Mandya,2018,8,MISSING PERSON,58
Mandya,2018,8,MOLESTATION,9
Mandya,2018,8,MOTOR VEHICLE ACCIDENTS FATAL,41
Mandya,2018,8,MOTOR VEHICLE ACCIDENTS NON-FATAL,136
Mandya,2018,8,MURDER,5
Mandya,2018,8,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),3
Mandya,2018,8,POCSO,5
Mandya,2018,8,RAPE,1
Mandya,2018,8,RIOTS,6
Mandya,2018,8,ROBBERY,3
Mandya,2018,8,SCHEDULED CASTE AND THE SCHEDULED TRIBES,6
Mandya,2018,8,SUICIDE,6
Mandya,2018,8,THEFT,50
Mandya,2018,8,WRONGFUL RESTRAINT/CONFINEMENT,5
Mandya,2018,9,AFFRAY,3
Mandya,2018,9,ARSON,2
Mandya,2018,9,ATTEMPT TO MURDER,17
Mandya,2018,9,Attempting to commit offences,2
Mandya,2018,9,BURGLARY - DAY,1
Mandya,2018,9,BURGLARY - NIGHT,18
Mandya,2018,9,CASES OF HURT,77
Mandya,2018,9,CHEATING,7
Mandya,2018,9,CHILDREN ACT,1
Mandya,2018,9,CONSUMER,1
Mandya,2018,9,CRIMES RELATED TO WOMEN,2
Mandya,2018,9,CRIMINAL INTIMIDATION,8
Mandya,2018,9,CRIMINAL TRESPASS,8
Mandya,2018,9,CRUELTY BY HUSBAND,3
Mandya,2018,9,DACOITY,2
Mandya,2018,9,DEATHS DUE TO RASHNESS/NEGLIGENCE,2
Mandya,2018,9,DOWRY DEATHS,1
Mandya,2018,9,Disobedience to Order Promulgated by PublicServan,1
Mandya,2018,9,EXPLOSIVES,3
Mandya,2018,9,FALSE EVIDENCE,1
Mandya,2018,9,FORGERY,1
Mandya,2018,9,KARNATAKA POLICE ACT 1963,10
Mandya,2018,9,KIDNAPPING AND ABDUCTION,14
Mandya,2018,9,Karnataka State Local Act,63
Mandya,2018,9,MISCHIEF,2
Mandya,2018,9,MISSING PERSON,55
Mandya,2018,9,MOLESTATION,22
Mandya,2018,9,MOTOR VEHICLE ACCIDENTS FATAL,39
Mandya,2018,9,MOTOR VEHICLE ACCIDENTS NON-FATAL,137
Mandya,2018,9,MURDER,3
Mandya,2018,9,NEGLIGENT ACT,3
Mandya,2018,9,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),4
Mandya,2018,9,POCSO,7
Mandya,2018,9,RAPE,2
Mandya,2018,9,RIOTS,9
Mandya,2018,9,ROBBERY,8
Mandya,2018,9,SCHEDULED CASTE AND THE SCHEDULED TRIBES,3
Mandya,2018,9,SUICIDE,5
Mandya,2018,9,THEFT,40
Mandya,2018,9,WRONGFUL RESTRAINT/CONFINEMENT,3
Mandya,2019,1,AFFRAY,1
Mandya,2019,1,ANIMAL,2
Mandya,2019,1,ARSON,3
Mandya,2019,1,ATTEMPT TO MURDER,11
Mandya,2019,1,Attempting to commit offences,2
Mandya,2019,1,BURGLARY - DAY,4
Mandya,2019,1,BURGLARY - NIGHT,11
Mandya,2019,1,CASES OF HURT,57
Mandya,2019,1,CHEATING,10
Mandya,2019,1,CHILDREN ACT,1
Mandya,2019,1,CRIMES RELATED TO WOMEN,2
Mandya,2019,1,CRIMINAL BREACH OF TRUST,1
Mandya,2019,1,CRIMINAL INTIMIDATION,5
Mandya,2019,1,CRIMINAL TRESPASS,4
Mandya,2019,1,CRUELTY BY HUSBAND,6
Mandya,2019,1,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,1
Mandya,2019,1,DACOITY,4
Mandya,2019,1,Disobedience to Order Promulgated by PublicServan,1
Mandya,2019,1,EXPOSURE AND ABANDONMENT OF CHILD,1
Mandya,2019,1,FORGERY,1
Mandya,2019,1,INSULTING MODESTY OF WOMEN (EVE TEASING),1
Mandya,2019,1,KARNATAKA POLICE ACT 1963,20
Mandya,2019,1,KIDNAPPING AND ABDUCTION,7
Mandya,2019,1,Karnataka State Local Act,49
Mandya,2019,1,MISCHIEF,3
