lat,lng,count,density,cluster_id,geo_precision,year
13.51,75.3,1,342.89,167,point,2022
13.51,75.3,1,342.89,167,point,2023
13.51,75.3,1,342.89,167,point,2024
13.51,75.31,1,301.82,167,point,2022
13.51,75.34,1,105.94,167,point,2023
13.51,75.35,1,114.97,168,point,2023
13.51,75.35,1,114.97,168,point,2024
13.51,75.36,1,129.46,168,point,2019
13.51,75.36,1,129.46,168,point,2021
13.51,75.37,1,131.02,168,point,2022
13.51,75.38,2,113.23,168,point,2019
13.51,75.38,2,113.23,168,point,2021
13.51,75.38,1,113.23,168,point,2022
13.51,75.39,2,88.58,-1,point,2021
13.51,75.39,2,88.58,-1,point,2022
13.51,75.4,2,63.77,-1,point,2022
13.51,75.41,1,53.35,-1,point,2024
13.51,75.42,4,44.48,-1,point,2023
13.51,75.43,3,36.26,-1,point,2023
13.51,75.43,1,36.26,-1,point,2024
13.51,75.49,1,7.22,-1,point,2022
13.51,75.49,1,7.22,-1,point,2023
13.51,75.65,1,3.07,-1,point,2021
13.51,75.73,2,3.0,-1,point,2023
13.51,75.75,1,2.85,-1,point,2023
13.51,75.8,1,26.28,-1,point,2019
13.51,75.8,1,26.28,-1,point,2020
13.51,75.82,1,23.12,-1,point,2019
13.51,75.87,1,10.82,-1,point,2019
13.51,75.88,1,14.24,-1,point,2019
13.51,75.89,1,17.37,-1,point,2019
13.51,75.89,2,17.37,-1,point,2022
13.51,75.91,1,18.93,-1,point,2019
13.51,75.91,2,18.93,-1,point,2021
13.51,75.92,1,18.27,-1,point,2021
13.51,75.95,1,35.33,-1,point,2021
13.51,75.96,1,46.26,-1,point,2024
13.51,75.97,4,53.52,-1,point,2019
13.51,75.97,1,53.52,-1,point,2021
13.51,75.97,3,53.52,-1,point,2022
13.51,75.97,2,53.52,-1,point,2023
13.51,75.98,1,57.96,-1,place,2022
13.51,75.98,3,57.96,-1,point,2019
13.51,75.98,3,57.96,-1,point,2021
13.51,75.98,2,57.96,-1,point,2022
13.51,75.98,1,57.96,-1,point,2023
13.51,76.0,1,90.72,-1,point,2021
13.51,76.02,2,93.62,-1,point,2021
13.51,76.05,9,54.41,-1,point,2019
13.51,76.05,3,54.41,-1,point,2020
13.51,76.05,1,54.41,-1,point,2021
13.51,76.05,2,54.41,-1,point,2022
13.51,76.06,2,50.14,-1,point,2019
13.51,76.06,2,50.14,-1,point,2020
13.51,76.06,1,50.14,-1,point,2021
13.51,76.06,2,50.14,-1,point,2022
13.51,76.06,1,50.14,-1,point,2023
13.51,76.08,2,43.68,-1,point,2021
13.51,76.08,2,43.68,-1,point,2022
13.51,76.09,1,40.69,-1,point,2019
13.51,76.09,1,40.69,-1,point,2021
13.51,76.09,2,40.69,-1,point,2023
13.51,76.11,1,35.98,-1,point,2019
13.51,76.11,1,35.98,-1,point,2020
13.51,76.11,2,35.98,-1,point,2023
13.51,76.12,2,35.59,-1,point,2022
13.51,76.13,3,35.7,-1,point,2021
13.51,76.13,3,35.7,-1,point,2022
13.51,76.13,2,35.7,-1,point,2023
13.51,76.17,1,60.27,-1,point,2023
13.51,76.18,2,56.9,-1,point,2021
13.51,76.18,2,56.9,-1,point,2022
13.51,76.18,2,56.9,-1,point,2023
13.51,76.24,3,19.85,-1,point,2023
13.51,76.25,2,18.9,-1,point,2019
13.51,76.25,2,18.9,-1,point,2020
13.51,76.28,1,19.07,-1,point,2021
13.51,76.28,1,19.07,-1,point,2022
13.51,76.28,1,19.07,-1,point,2023
13.51,76.29,1,19.64,-1,point,2020
13.51,76.35,2,39.17,-1,place,2017
13.51,76.35,1,39.17,-1,place,2018
13.51,76.39,1,12.91,-1,point,2020
13.51,76.4,1,23.6,-1,point,2021
13.51,76.44,4,393.24,159,point,2024
13.51,76.45,1,455.58,159,point,2019
13.51,76.47,1,276.31,159,point,2019
13.51,76.47,1,276.31,159,point,2021
13.51,76.47,1,276.31,159,point,2022
13.51,76.48,1,157.8,159,point,2019
13.51,76.48,2,157.8,159,point,2020
13.51,76.49,2,86.97,159,point,2019
13.51,76.49,1,86.97,159,point,2020
13.51,76.49,2,86.97,159,point,2022
13.51,76.49,1,86.97,159,point,2023
13.51,76.5,1,55.66,-1,point,2019
13.51,76.5,2,55.66,-1,point,2020
13.51,76.5,3,55.66,-1,point,2021
13.51,76.5,1,55.66,-1,point,2022
13.51,76.51,2,40.54,-1,point,2022
13.51,76.52,1,36.31,-1,point,2020
13.51,76.52,1,36.31,-1,point,2021
13.51,76.54,1,35.11,-1,point,2021
13.51,76.55,1,36.84,-1,point,2019
13.51,76.56,1,39.25,-1,point,2022
13.51,76.57,1,41.17,-1,point,2022
13.51,76.57,1,41.17,-1,point,2023
13.51,76.58,1,40.6,-1,point,2019
13.51,76.58,2,40.6,-1,point,2020
13.51,76.58,2,40.6,-1,point,2021
13.51,76.58,2,40.6,-1,point,2022
13.51,76.58,2,40.6,-1,point,2023
13.51,76.59,3,37.05,-1,point,2022
13.51,76.6,3,31.12,-1,point,2021
13.51,76.6,3,31.12,-1,point,2022
13.51,76.62,2,19.11,-1,point,2019
13.51,76.62,2,19.11,-1,point,2021
13.51,76.66,1,12.11,-1,point,2023
13.51,76.67,1,11.98,-1,point,2019
13.51,76.67,1,11.98,-1,point,2020
13.51,76.68,2,10.01,-1,point,2020
13.51,76.76,4,7.89,-1,point,2021
13.51,76.86,1,19.5,-1,point,2022
13.51,76.87,1,20.94,-1,point,2022
13.51,76.87,3,20.94,-1,point,2023
13.51,76.89,2,21.33,-1,point,2022
13.51,76.89,1,21.33,-1,point,2024
13.51,76.93,1,7.61,-1,point,2023
13.51,76.97,2,33.47,-1,point,2020
13.51,76.97,1,33.47,-1,point,2021
13.51,76.97,1,33.47,-1,point,2023
13.51,76.99,1,78.79,-1,point,2021
13.51,77.0,1,103.02,-1,point,2019
13.51,77.01,7,116.56,-1,point,2019
13.51,77.01,2,116.56,-1,point,2020
13.51,77.01,6,116.56,-1,point,2021
13.51,77.01,8,116.56,-1,point,2022
13.51,77.01,5,116.56,-1,point,2023
13.51,77.01,1,116.56,-1,point,2024
13.51,77.03,1,103.73,-1,place,2023
13.51,77.03,1,103.73,-1,point,2020
13.51,77.03,1,103.73,-1,point,2021
13.51,77.03,1,103.73,-1,point,2024
13.51,77.04,1,89.61,-1,point,2020
13.51,77.04,1,89.61,-1,point,2021
13.51,77.07,1,72.06,-1,point,2020
13.51,77.07,1,72.06,-1,point,2021
13.51,77.07,1,72.06,-1,point,2023
13.51,77.08,1,76.31,-1,point,2019
13.51,77.08,1,76.31,-1,point,2020
13.51,77.08,1,76.31,-1,point,2021
13.51,77.08,4,76.31,-1,point,2022
13.51,77.08,1,76.31,-1,point,2023
13.51,77.09,1,79.36,-1,point,2019
13.51,77.09,1,79.36,-1,point,2022
13.51,77.1,2,76.25,-1,point,2019
13.51,77.1,4,76.25,-1,point,2021
13.51,77.1,2,76.25,-1,point,2022
13.51,77.1,1,76.25,-1,point,2023
13.51,77.12,1,53.59,-1,point,2022
13.51,77.12,1,53.59,-1,point,2023
13.51,77.13,1,41.96,-1,point,2019
13.51,77.14,1,34.35,-1,point,2019
13.51,77.15,4,33.26,-1,point,2020
13.51,77.15,1,33.26,-1,point,2023
13.51,77.17,1,52.87,-1,point,2019
13.51,77.18,1,73.27,-1,point,2019
13.51,77.18,1,73.27,-1,point,2022
13.51,77.19,5,113.22,-1,point,2019
13.51,77.19,4,113.22,-1,point,2021
13.51,77.19,4,113.22,-1,point,2022
13.51,77.19,1,113.22,-1,point,2023
13.51,77.2,1,181.57,-1,point,2019
13.51,77.2,1,181.57,-1,point,2023
13.51,77.21,2,316.39,165,point,2019
13.51,77.21,3,316.39,165,point,2021
13.51,77.21,4,316.39,165,point,2022
13.51,77.21,3,316.39,165,point,2023
13.51,77.22,3,527.06,165,point,2019
13.51,77.22,4,527.06,165,point,2020
13.51,77.22,5,527.06,165,point,2021
13.51,77.22,3,527.06,165,point,2022
13.51,77.22,1,527.06,165,point,2023
13.51,77.22,1,527.06,165,point,2024
13.51,77.23,3,739.55,165,point,2019
13.51,77.23,1,739.55,165,point,2020
13.51,77.23,4,739.55,165,point,2021
13.51,77.23,8,739.55,165,point,2022
13.51,77.23,3,739.55,165,point,2023
13.51,77.23,1,739.55,165,point,2024
13.51,77.24,4,818.87,165,point,2020
13.51,77.24,3,818.87,165,point,2021
13.51,77.24,1,818.87,165,point,2022
13.51,77.24,4,818.87,165,point,2023
13.51,77.25,1,700.97,165,point,2019
13.51,77.25,1,700.97,165,point,2022
13.51,77.26,1,465.49,165,point,2019
13.51,77.3,1,50.74,-1,point,2019
13.51,77.3,2,50.74,-1,point,2020
13.51,77.3,1,50.74,-1,point,2022
13.51,77.32,1,38.12,-1,point,2022
13.51,77.32,1,38.12,-1,point,2023
13.51,77.34,1,30.0,-1,point,2022
13.51,77.35,1,28.88,-1,place,2023
13.51,77.36,2,27.17,-1,point,2019
13.51,77.37,2,24.0,-1,point,2020
13.51,77.46,1,19.71,-1,point,2021
13.51,77.46,1,19.71,-1,point,2023
13.51,77.51,1,28.28,-1,point,2022
13.51,77.52,3,29.8,-1,point,2021
13.51,77.53,1,28.55,-1,point,2021
13.51,77.55,1,70.76,-1,point,2024
13.51,77.56,2,196.8,160,point,2023
13.51,77.56,1,196.8,160,point,2024
13.51,77.58,2,1022.67,160,point,2023
13.51,77.6,1,1816.42,160,point,2023
13.51,77.64,1,206.36,160,point,2023
13.51,77.64,1,206.36,160,point,2024
13.51,77.65,1,88.94,-1,point,2023
13.51,77.73,1,29.1,-1,point,2020
13.51,77.73,2,29.1,-1,point,2023
13.51,77.75,1,31.25,-1,point,2024
13.51,77.76,3,28.44,-1,point,2023
13.51,77.76,1,28.44,-1,point,2024
13.51,77.86,1,14.21,-1,point,2021
13.51,77.87,1,15.84,-1,point,2024
13.51,77.92,1,13.71,-1,point,2023
13.51,77.95,1,12.43,-1,point,2023
13.51,77.97,2,11.56,-1,point,2023
13.51,78.01,1,6.02,-1,point,2021
13.51,78.06,1,825.85,163,point,2023
13.51,78.08,4,835.47,163,point,2019
13.51,78.09,2,551.97,163,point,2019
13.51,78.1,1,279.69,163,point,2020
13.51,78.14,1,8.0,-1,point,2023
13.51,78.15,1,7.46,-1,point,2023
13.51,78.21,1,348.1,161,point,2020
13.51,78.22,1,537.41,161,point,2020
13.51,78.22,2,537.41,161,point,2023
13.51,78.23,3,620.83,161,point,2020
13.51,78.23,2,620.83,161,point,2023
13.51,78.23,75,620.83,161,station,2016
13.51,78.23,98,620.83,161,station,2017
13.51,78.23,81,620.83,161,station,2018
13.51,78.23,60,620.83,161,station,2019
13.51,78.23,53,620.83,161,station,2020
13.51,78.23,69,620.83,161,station,2021
13.51,78.23,93,620.83,161,station,2022
13.51,78.23,74,620.83,161,station,2023
13.51,78.23,7,620.83,161,station,2024
13.51,78.31,1,41.81,-1,point,2024
13.51,78.33,1,211.27,166,point,2021
13.51,78.34,2,321.61,166,point,2023
13.51,78.34,1,321.61,166,point,2024
13.52,74.68,1,697.65,164,point,2023
13.52,74.69,2,1095.49,164,point,2019
13.52,74.69,1,1095.49,164,point,2020
13.52,74.69,6,1095.49,164,point,2021
13.52,74.69,1,1095.49,164,point,2022
13.52,74.69,4,1095.49,164,point,2023
13.52,74.7,3,1299.2,164,point,2019
13.52,74.7,3,1299.2,164,point,2021
13.52,74.7,2,1299.2,164,point,2022
13.52,74.7,4,1299.2,164,point,2023
13.52,74.7,1,1299.2,164,point,2024
13.52,74.71,9,1170.76,164,point,2019
13.52,74.71,3,1170.76,164,point,2020
13.52,74.71,8,1170.76,164,point,2021
13.52,74.71,5,1170.76,164,point,2022
13.52,74.71,9,1170.76,164,point,2023
13.52,74.71,2,1170.76,164,point,2024
13.52,74.72,1,814.1,164,point,2021
13.52,74.74,1,234.33,164,point,2021
13.52,74.74,2,234.33,164,point,2022
13.52,74.74,2,234.33,164,point,2023
13.52,74.75,5,141.38,-1,point,2019
13.52,74.75,1,141.38,-1,point,2020
13.52,74.75,1,141.38,-1,point,2021
13.52,74.75,2,141.38,-1,point,2022
13.52,74.75,1,141.38,-1,point,2023
13.52,74.76,1,110.14,-1,point,2021
13.52,74.76,1,110.14,-1,point,2022
13.52,74.76,5,110.14,-1,point,2023
13.52,74.77,3,106.01,-1,point,2019
13.52,74.77,1,106.01,-1,point,2023
13.52,74.78,1,96.04,-1,point,2019
13.52,74.78,3,96.04,-1,point,2020
13.52,74.78,4,96.04,-1,point,2021
13.52,74.78,1,96.04,-1,point,2022
13.52,74.79,1,80.53,-1,point,2021
13.52,74.81,1,51.83,-1,point,2023
13.52,74.81,1,51.83,-1,point,2024
13.52,74.85,1,33.24,-1,point,2020
13.52,74.85,2,33.24,-1,point,2021
13.52,74.86,2,35.4,-1,point,2020
13.52,74.87,1,38.54,-1,point,2019
13.52,74.87,1,38.54,-1,point,2020
13.52,74.88,1,42.01,-1,point,2022
13.52,74.89,1,46.22,-1,point,2022
13.52,74.9,1,52.05,-1,point,2019
13.52,74.92,3,60.23,-1,point,2019
13.52,74.92,1,60.23,-1,point,2021
13.52,74.92,1,60.23,-1,point,2022
13.52,74.92,1,60.23,-1,point,2023
13.52,74.93,2,55.23,-1,point,2019
13.52,74.93,1,55.23,-1,point,2020
13.52,74.93,1,55.23,-1,point,2021
13.52,74.93,1,55.23,-1,point,2022
13.52,74.94,1,45.6,-1,point,2019
13.52,74.94,1,45.6,-1,point,2020
13.52,74.95,1,37.87,-1,point,2022
13.52,74.96,4,35.45,-1,point,2022
13.52,74.97,3,36.07,-1,point,2019
13.52,74.97,2,36.07,-1,point,2020
13.52,74.97,1,36.07,-1,point,2023
13.52,74.97,1,36.07,-1,point,2024
13.52,74.98,1,34.86,-1,point,2022
13.52,74.98,1,34.86,-1,point,2023
13.52,74.99,1,29.7,-1,point,2020
13.52,74.99,1,29.7,-1,point,2023
13.52,75.0,1,22.15,-1,point,2019
13.52,75.04,1,10.84,-1,point,2022
13.52,75.13,1,160.38,162,point,2023
13.52,75.15,1,36.38,-1,point,2019
13.52,75.15,1,36.38,-1,point,2022
13.52,75.2,3,21.21,-1,point,2023
13.52,75.25,1,21.45,-1,point,2022
13.52,75.26,1,49.89,-1,point,2024
13.52,75.27,1,116.54,-1,point,2023
13.52,75.28,1,227.03,-1,point,2022
13.52,75.29,1,344.22,167,point,2023
13.52,75.3,4,398.07,167,point,2019
13.52,75.3,1,398.07,167,point,2020
13.52,75.3,4,398.07,167,point,2022
13.52,75.3,57,398.07,167,station,2016
13.52,75.3,68,398.07,167,station,2017
13.52,75.3,61,398.07,167,station,2018
13.52,75.3,48,398.07,167,station,2019
13.52,75.3,45,398.07,167,station,2020
13.52,75.3,45,398.07,167,station,2021
13.52,75.3,12,398.07,167,station,2022
13.52,75.3,33,398.07,167,station,2023
13.52,75.31,2,351.9,167,point,2019
13.52,75.32,1,257.61,167,point,2019
13.52,75.32,1,257.61,167,point,2022
13.52,75.32,2,257.61,167,point,2023
13.52,75.33,1,185.97,167,point,2019
13.52,75.35,1,223.19,168,point,2019
13.52,75.35,1,223.19,168,point,2023
13.52,75.35,1,223.19,168,point,2024
13.52,75.36,2,255.89,168,point,2021
13.52,75.36,1,255.89,168,point,2022
13.52,75.36,1,255.89,168,point,2023
13.52,75.36,1,255.89,168,point,2024
13.52,75.37,1,246.24,168,point,2021
13.52,75.37,2,246.24,168,point,2024
13.52,75.39,1,129.22,168,point,2022
13.52,75.39,1,129.22,168,point,2023
13.52,75.4,1,81.62,-1,point,2022
13.52,75.43,1,33.62,-1,point,2023
13.52,75.44,1,26.56,-1,point,2023
13.52,75.45,1,19.82,-1,point,2023
13.52,75.8,2,28.21,-1,point,2020
13.52,75.8,2,28.21,-1,point,2021
13.52,75.8,1,28.21,-1,point,2022
13.52,75.8,1,28.21,-1,point,2023
13.52,75.81,1,30.03,-1,point,2019
13.52,75.81,1,30.03,-1,point,2020
13.52,75.81,4,30.03,-1,point,2021
13.52,75.81,1,30.03,-1,point,2022
13.52,75.81,3,30.03,-1,point,2023
13.52,75.89,1,16.01,-1,point,2021
13.52,75.89,2,16.01,-1,point,2022
13.52,75.9,1,18.07,-1,point,2021
13.52,75.9,2,18.07,-1,point,2022
13.52,75.92,1,18.51,-1,point,2023
13.52,75.94,1,24.92,-1,point,2021
13.52,75.98,1,103.71,-1,point,2019
13.52,75.98,1,103.71,-1,point,2022
13.52,76.0,1,208.35,169,point,2024
13.52,76.02,3,218.41,169,point,2021
13.52,76.03,1,167.13,169,point,2021
13.52,76.04,1,113.42,-1,point,2019
13.52,76.04,1,113.42,-1,point,2020
13.52,76.04,1,113.42,-1,point,2021
13.52,76.04,1,113.42,-1,point,2022
13.52,76.05,1,64.24,-1,point,2020
13.52,76.05,1,64.24,-1,point,2022
13.52,76.08,1,37.21,-1,point,2019
13.52,76.1,1,30.95,-1,point,2021
13.52,76.1,1,30.95,-1,point,2024
13.52,76.12,1,32.59,-1,point,2020
13.52,76.14,1,51.03,-1,point,2022
13.52,76.14,3,51.03,-1,point,2023
13.52,76.14,1,51.03,-1,point,2024
13.52,76.17,1,103.06,-1,point,2022
13.52,76.17,2,103.06,-1,point,2023
13.52,76.18,4,94.09,-1,point,2021
13.52,76.18,4,94.09,-1,point,2022
13.52,76.18,2,94.09,-1,point,2023
13.52,76.18,1,94.09,-1,point,2024
13.52,76.19,1,70.43,-1,point,2021
13.52,76.22,2,25.76,-1,point,2019
13.52,76.22,1,25.76,-1,point,2021
13.52,76.23,1,24.82,-1,point,2019
13.52,76.24,1,22.5,-1,point,2019
13.52,76.27,1,20.63,-1,point,2019
13.52,76.27,1,20.63,-1,point,2020
13.52,76.28,1,23.16,-1,point,2020
13.52,76.28,1,23.16,-1,point,2023
13.52,76.29,1,33.8,-1,point,2019
13.52,76.29,1,33.8,-1,point,2023
13.52,76.34,2,103.06,-1,point,2023
13.52,76.35,1,76.92,-1,point,2020
13.52,76.36,1,49.97,-1,point,2020
13.52,76.38,1,18.62,-1,point,2019
13.52,76.38,1,18.62,-1,point,2020
13.52,76.38,1,18.62,-1,point,2023
13.52,76.39,1,15.34,-1,point,2023
13.52,76.44,1,262.96,159,point,2019
13.52,76.44,1,262.96,159,point,2022
13.52,76.45,1,304.27,159,point,2019
13.52,76.46,1,271.54,159,point,2020
13.52,76.46,3,271.54,159,point,2021
13.52,76.46,1,271.54,159,point,2023
13.52,76.49,2,75.28,159,point,2021
13.52,76.5,1,55.33,-1,point,2021
13.52,76.5,2,55.33,-1,point,2022
13.52,76.53,2,37.58,-1,point,2020
13.52,76.53,1,37.58,-1,point,2021
13.52,76.57,2,42.3,-1,point,2019
13.52,76.57,2,42.3,-1,point,2020
13.52,76.57,1,42.3,-1,point,2021
13.52,76.57,1,42.3,-1,point,2022
13.52,76.58,2,40.78,-1,point,2019
13.52,76.58,1,40.78,-1,point,2022
13.52,76.59,1,35.87,-1,point,2021
13.52,76.62,1,20.66,-1,point,2022
13.52,76.81,1,6.09,-1,point,2020
13.52,76.84,1,15.99,-1,point,2020
13.52,76.89,2,19.69,-1,point,2021
13.52,76.97,3,39.46,-1,point,2019
13.52,76.97,1,39.46,-1,point,2020
13.52,76.97,2,39.46,-1,point,2021
13.52,76.97,3,39.46,-1,point,2023
13.52,77.0,2,105.04,-1,point,2019
13.52,77.0,2,105.04,-1,point,2020
13.52,77.0,2,105.04,-1,point,2021
13.52,77.0,4,105.04,-1,point,2022
13.52,77.0,5,105.04,-1,point,2023
13.52,77.0,1,105.04,-1,point,2024
13.52,77.01,1,108.93,-1,point,2020
13.52,77.01,1,108.93,-1,point,2021
13.52,77.01,2,108.93,-1,point,2022
13.52,77.02,1,98.43,-1,point,2024
13.52,77.03,4,81.53,-1,point,2021
13.52,77.04,1,67.03,-1,point,2021
13.52,77.05,1,58.76,-1,point,2021
13.52,77.07,2,61.58,-1,point,2020
13.52,77.08,1,70.14,-1,point,2019
13.52,77.08,1,70.14,-1,point,2022
13.52,77.09,1,75.38,-1,point,2019
13.52,77.09,2,75.38,-1,point,2022
13.52,77.09,1,75.38,-1,point,2023
13.52,77.1,2,72.89,-1,point,2023
13.52,77.11,1,62.68,-1,point,2022
13.52,77.12,2,48.99,-1,point,2023
13.52,77.15,1,28.44,-1,point,2019
13.52,77.15,1,28.44,-1,point,2023
13.52,77.17,1,44.15,-1,point,2019
13.52,77.17,1,44.15,-1,point,2021
13.52,77.17,2,44.15,-1,point,2022
13.52,77.17,2,44.15,-1,point,2023
13.52,77.18,1,59.8,-1,point,2019
13.52,77.18,2,59.8,-1,point,2020
13.52,77.18,1,59.8,-1,point,2021
13.52,77.18,2,59.8,-1,point,2022
13.52,77.19,2,104.25,-1,point,2019
13.52,77.19,2,104.25,-1,point,2020
13.52,77.19,1,104.25,-1,point,2022
13.52,77.19,3,104.25,-1,point,2023
13.52,77.21,1,401.28,165,point,2023
13.52,77.23,4,1068.59,165,point,2019
13.52,77.23,7,1068.59,165,point,2020
13.52,77.23,11,1068.59,165,point,2021
13.52,77.23,15,1068.59,165,point,2022
13.52,77.23,7,1068.59,165,point,2023
13.52,77.23,2,1068.59,165,point,2024
13.52,77.24,9,1208.42,165,point,2019
13.52,77.24,11,1208.42,165,point,2020
13.52,77.24,12,1208.42,165,point,2021
13.52,77.24,22,1208.42,165,point,2022
13.52,77.24,7,1208.42,165,point,2023
13.52,77.24,1,1208.42,165,point,2024
13.52,77.25,1,1042.57,165,point,2021
13.52,77.25,1,1042.57,165,point,2022
13.52,77.25,1,1042.57,165,point,2024
13.52,77.26,1,689.4,165,point,2023
13.52,77.26,1,689.4,165,point,2024
13.52,77.27,4,360.11,165,point,2023
13.52,77.28,1,165.46,165,point,2023
13.52,77.3,3,57.2,-1,point,2022
13.52,77.3,1,57.2,-1,point,2023
13.52,77.31,2,51.49,-1,point,2021
13.52,77.31,1,51.49,-1,point,2023
13.52,77.32,1,43.13,-1,point,2022
13.52,77.32,1,43.13,-1,point,2023
13.52,77.33,1,35.77,-1,point,2022
13.52,77.33,1,35.77,-1,point,2024
13.52,77.35,1,30.01,-1,point,2021
13.52,77.35,1,30.01,-1,point,2022
13.52,77.36,2,26.94,-1,point,2022
13.52,77.42,2,11.03,-1,point,2023
13.52,77.46,2,16.27,-1,point,2023
13.52,77.47,3,16.83,-1,point,2023
13.52,77.49,1,18.32,-1,point,2023
13.52,77.52,2,27.13,-1,point,2021
13.52,77.52,1,27.13,-1,point,2023
13.52,77.54,1,25.65,-1,point,2023
13.52,77.56,2,134.23,160,point,2023
13.52,77.59,3,996.97,160,point,2023
13.52,77.61,2,993.96,160,point,2021
13.52,77.61,3,993.96,160,point,2023
13.52,77.62,1,647.23,160,point,2023
13.52,77.63,1,321.1,160,point,2023
13.52,77.67,3,28.44,-1,point,2023
13.52,77.67,1,28.44,-1,point,2024
13.52,77.7,2,17.41,-1,point,2019
13.52,77.7,1,17.41,-1,point,2023
13.52,77.71,1,19.12,-1,point,2024
13.52,77.72,1,22.84,-1,point,2019
13.52,77.72,1,22.84,-1,point,2023
13.52,77.72,1,22.84,-1,point,2024
13.52,77.73,4,25.79,-1,point,2024
13.52,77.74,1,27.19,-1,point,2020
13.52,77.75,1,27.37,-1,point,2023
13.52,77.76,2,25.97,-1,point,2023
13.52,77.76,1,25.97,-1,point,2024
13.52,77.77,1,23.39,-1,point,2024
13.52,77.78,1,19.33,-1,point,2023
13.52,77.79,1,14.85,-1,point,2024
13.52,77.86,1,14.83,-1,point,2022
13.52,77.89,1,44.65,-1,point,2023
13.52,77.9,1,40.66,-1,point,2021
13.52,77.9,2,40.66,-1,point,2023
13.52,77.92,1,14.4,-1,point,2021
13.52,77.92,1,14.4,-1,point,2023
13.52,77.94,1,10.64,-1,point,2023
13.52,77.95,1,9.76,-1,point,2023
13.52,78.02,1,37.22,-1,point,2021
13.52,78.04,2,311.48,163,point,2024
13.52,78.07,5,1117.56,163,point,2019
13.52,78.07,4,1117.56,163,point,2021
13.52,78.07,1,1117.56,163,point,2022
13.52,78.07,8,1117.56,163,point,2023
13.52,78.07,4,1117.56,163,point,2024
13.52,78.07,189,1117.56,163,station,2016
13.52,78.07,209,1117.56,163,station,2017
13.52,78.07,170,1117.56,163,station,2018
13.52,78.07,70,1117.56,163,station,2019
13.52,78.07,79,1117.56,163,station,2020
13.52,78.07,71,1117.56,163,station,2021
13.52,78.07,179,1117.56,163,station,2022
13.52,78.07,95,1117.56,163,station,2023
13.52,78.08,1,971.76,163,point,2019
13.52,78.08,1,971.76,163,point,2020
13.52,78.09,4,638.16,163,point,2019
13.52,78.09,2,638.16,163,point,2020
13.52,78.1,1,320.37,163,point,2021
13.52,78.1,1,320.37,163,point,2023
13.52,78.17,1,9.66,-1,point,2023
13.52,78.23,1,532.15,161,point,2020
13.52,78.27,1,53.46,-1,point,2023
13.52,78.32,1,162.11,166,point,2020
13.53,74.69,2,1265.73,164,point,2019
13.53,74.69,2,1265.73,164,point,2023
13.53,74.7,4,1488.72,164,point,2019
13.53,74.7,1,1488.72,164,point,2020
13.53,74.7,6,1488.72,164,point,2021
13.53,74.7,10,1488.72,164,point,2022
13.53,74.7,5,1488.72,164,point,2023
13.53,74.7,2,1488.72,164,point,2024
13.53,74.7,348,1488.72,164,station,2016
13.53,74.7,369,1488.72,164,station,2017
13.53,74.7,269,1488.72,164,station,2018
13.53,74.7,26,1488.72,164,station,2019
13.53,74.7,117,1488.72,164,station,2020
13.53,74.7,21,1488.72,164,station,2021
13.53,74.7,52,1488.72,164,station,2022
13.53,74.7,38,1488.72,164,station,2023
13.53,74.71,5,1326.59,164,point,2019
13.53,74.71,5,1326.59,164,point,2020
13.53,74.71,10,1326.59,164,point,2021
13.53,74.71,4,1326.59,164,point,2022
13.53,74.71,2,1326.59,164,point,2023
13.53,74.72,6,907.93,164,point,2019
13.53,74.72,1,907.93,164,point,2021
13.53,74.73,1,496.41,164,point,2022
13.53,74.74,1,242.88,164,point,2020
13.53,74.75,3,135.61,-1,point,2022
13.53,74.75,2,135.61,-1,point,2023
13.53,74.76,1,95.69,-1,point,2023
13.53,74.76,1,95.69,-1,point,2024
13.53,74.77,1,91.25,-1,point,2021
13.53,74.77,1,91.25,-1,point,2023
13.53,74.78,1,84.18,-1,point,2019
13.53,74.78,2,84.18,-1,point,2021
13.53,74.78,2,84.18,-1,point,2023
13.53,74.79,1,73.14,-1,point,2019
13.53,74.79,1,73.14,-1,point,2022
13.53,74.81,1,47.69,-1,point,2019
13.53,74.81,1,47.69,-1,point,2021
13.53,74.82,1,37.53,-1,point,2020
13.53,74.85,3,30.72,-1,point,2022
13.53,74.86,2,33.39,-1,point,2019
13.53,74.86,2,33.39,-1,point,2023
13.53,74.86,1,33.39,-1,point,2024
13.53,74.87,1,36.67,-1,point,2020
13.53,74.87,1,36.67,-1,point,2022
13.53,74.87,1,36.67,-1,point,2023
13.53,74.88,1,40.78,-1,point,2022
13.53,74.89,1,47.28,-1,point,2019
13.53,74.89,3,47.28,-1,point,2022
13.53,74.92,1,66.2,-1,point,2019
13.53,74.92,1,66.2,-1,point,2020
13.53,74.92,2,66.2,-1,point,2021
13.53,74.92,4,66.2,-1,point,2022
13.53,74.92,2,66.2,-1,point,2023
13.53,74.93,2,59.31,-1,point,2023
13.53,74.94,1,47.71,-1,point,2021
13.53,74.98,1,32.59,-1,point,2019
13.53,74.99,1,27.49,-1,point,2021
13.53,74.99,2,27.49,-1,point,2022
13.53,75.0,1,20.03,-1,point,2020
13.53,75.11,1,299.26,162,point,2022
13.53,75.14,2,53.5,-1,point,2019
13.53,75.14,1,53.5,-1,point,2023
13.53,75.16,2,22.45,-1,point,2019
13.53,75.16,1,22.45,-1,point,2022
13.53,75.16,1,22.45,-1,point,2023
13.53,75.18,1,20.8,-1,point,2020
