canonical_name,major_head,modeled_time_of_day,method,count
K.G.F,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,3
K.G.F,CYBER CRIME,Distributed,default_distributed,301
K.G.F,Concealment of birth by secret disposal of Child,Distributed,default_distributed,1
K.G.F,CrPC,Distributed,default_distributed,1938
K.G.F,DACOITY,Night,criminological_prior,13
K.G.F,DEATHS DUE TO RASHNESS/NEGLIGENCE,Distributed,default_distributed,27
K.G.F,DEATHS-MISCARRIAGE,Distributed,default_distributed,2
K.G.F,DEFAMATION,Distributed,default_distributed,1
K.G.F,DOWRY DEATHS,Distributed,default_distributed,20
K.G.F,Disobedience to Order Promulgated by PublicServan,Distributed,default_distributed,72
K.G.F,ELECTION,Distributed,default_distributed,15
K.G.F,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,Distributed,default_distributed,3
K.G.F,EXPLOSIVES,Distributed,default_distributed,13
K.G.F,EXPOSURE AND ABANDONMENT OF CHILD,Distributed,default_distributed,4
K.G.F,FALSE EVIDENCE,Distributed,default_distributed,1
K.G.F,FOREST,Distributed,default_distributed,1
K.G.F,FORGERY,Distributed,default_distributed,32
K.G.F,Failure to appear to Court,Distributed,default_distributed,3
K.G.F,Giving false information respecting an offence com,Distributed,default_distributed,1
K.G.F,Human Trafficking,Distributed,default_distributed,2
K.G.F,IMMORAL TRAFFIC,Night,criminological_prior,2
K.G.F,INDIAN MOTOR VEHICLE,Distributed,default_distributed,1
K.G.F,INSULTING MODESTY OF WOMEN (EVE TEASING),Distributed,default_distributed,5
K.G.F,KARNATAKA POLICE ACT 1963,Evening,criminological_prior,358
K.G.F,KIDNAPPING AND ABDUCTION,Distributed,default_distributed,124
K.G.F,Karnataka State Local Act,Distributed,default_distributed,563
K.G.F,MISCHIEF,Distributed,default_distributed,53
K.G.F,MISSING PERSON,Distributed,default_distributed,1015
K.G.F,MOLESTATION,Distributed,default_distributed,218
K.G.F,MOTOR VEHICLE ACCIDENTS FATAL,Evening,criminological_prior,396
K.G.F,MOTOR VEHICLE ACCIDENTS NON-FATAL,Evening,criminological_prior,909
K.G.F,MURDER,Night,criminological_prior,91
K.G.F,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,Night,criminological_prior,162
K.G.F,NEGLIGENT ACT,Evening,criminological_prior,16
K.G.F,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),Distributed,default_distributed,77
K.G.F,OFFENCES PROMOTING ENEMITY,Distributed,default_distributed,4
K.G.F,OFFENCES RELATED TO MARRIAGE,Distributed,default_distributed,4
K.G.F,PASSPORT ACT,Distributed,default_distributed,1
K.G.F,POCSO,Distributed,default_distributed,207
K.G.F,POISONING-PROFESSIONAL,Distributed,default_distributed,1
K.G.F,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,Distributed,default_distributed,4
K.G.F,PUBLIC JUSTICE,Distributed,default_distributed,1
K.G.F,PUBLIC SAFETY,Evening,criminological_prior,16
K.G.F,RAPE,Distributed,default_distributed,37
K.G.F,REPRESENTATION OF PEOPLE ACT 1951 & 1988,Distributed,default_distributed,21
K.G.F,RIOTS,Evening,criminological_prior,246
K.G.F,ROBBERY,Night,criminological_prior,67
K.G.F,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Distributed,default_distributed,75
K.G.F,SUICIDE,Distributed,default_distributed,60
K.G.F,THEFT,Afternoon,criminological_prior,513
K.G.F,UNNATURAL SEX,Distributed,default_distributed,1
K.G.F,WRONGFUL RESTRAINT/CONFINEMENT,Distributed,default_distributed,2
Kalaburagi,ADULTERATION,Distributed,default_distributed,2
Kalaburagi,AFFRAY,Evening,criminological_prior,49
Kalaburagi,ANIMAL,Distributed,default_distributed,60
Kalaburagi,ARMS ACT 1959,Distributed,default_distributed,43
Kalaburagi,ARSON,Distributed,default_distributed,36
Kalaburagi,ASSAULT,Distributed,default_distributed,2
Kalaburagi,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMAN,Distributed,default_distributed,2
Kalaburagi,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,4
Kalaburagi,ATTEMPT TO MURDER,Night,criminological_prior,507
Kalaburagi,Attempting to commit offences,Distributed,default_distributed,40
Kalaburagi,BURGLARY - DAY,Daytime,category_encoded,82
Kalaburagi,BURGLARY - NIGHT,Night,category_encoded,611
Kalaburagi,BUYING & SELLING MINOR FOR PROSTITUTION,Distributed,default_distributed,1
Kalaburagi,CASES OF HURT,Distributed,default_distributed,3007
Kalaburagi,CHEATING,Distributed,default_distributed,222
Kalaburagi,CHILDREN ACT,Distributed,default_distributed,33
Kalaburagi,COMMUNAL / RELIGION,Distributed,default_distributed,107
Kalaburagi,CONSUMER,Distributed,default_distributed,138
Kalaburagi,COPY RIGHT ACT 1957,Distributed,default_distributed,4
Kalaburagi,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",Evening,criminological_prior,6
Kalaburagi,COUNTERFEITING,Distributed,default_distributed,3
Kalaburagi,CRIMES RELATED TO WOMEN,Distributed,default_distributed,187
Kalaburagi,CRIMINAL BREACH OF TRUST,Distributed,default_distributed,39
Kalaburagi,CRIMINAL CONSPIRACY,Distributed,default_distributed,7
Kalaburagi,CRIMINAL INTIMIDATION,Distributed,default_distributed,263
Kalaburagi,CRIMINAL MISAPPROPRIATION,Distributed,default_distributed,4
Kalaburagi,CRIMINAL TRESPASS,Afternoon,criminological_prior,243
Kalaburagi,CRUELTY BY HUSBAND,Distributed,default_distributed,700
Kalaburagi,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,13
Kalaburagi,CYBER CRIME,Distributed,default_distributed,114
Kalaburagi,Concealment of birth by secret disposal of Child,Distributed,default_distributed,17
Kalaburagi,CrPC,Distributed,default_distributed,3932
Kalaburagi,DACOITY,Night,criminological_prior,46
Kalaburagi,DEATHS DUE TO RASHNESS/NEGLIGENCE,Distributed,default_distributed,38
Kalaburagi,DEATHS-MISCARRIAGE,Distributed,default_distributed,2
Kalaburagi,DOWRY DEATHS,Distributed,default_distributed,55
Kalaburagi,Disobedience to Order Promulgated by PublicServan,Distributed,default_distributed,61
Kalaburagi,ELECTION,Distributed,default_distributed,33
Kalaburagi,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,Distributed,default_distributed,5
Kalaburagi,EXPLOSIVES,Distributed,default_distributed,13
Kalaburagi,EXPOSURE AND ABANDONMENT OF CHILD,Distributed,default_distributed,28
Kalaburagi,FAILURE TO APPEAR TO COURT,Distributed,default_distributed,1
Kalaburagi,FALSE EVIDENCE,Distributed,default_distributed,17
Kalaburagi,FORGERY,Distributed,default_distributed,33
Kalaburagi,Failure to appear to Court,Distributed,default_distributed,59
Kalaburagi,Giving false information respecting an offence com,Distributed,default_distributed,1
Kalaburagi,IMMORAL TRAFFIC,Night,criminological_prior,27
Kalaburagi,INDIAN ELECTRICITY ACT,Distributed,default_distributed,2
Kalaburagi,INDIAN MOTOR VEHICLE,Distributed,default_distributed,2
Kalaburagi,INSULTING MODESTY OF WOMEN (EVE TEASING),Distributed,default_distributed,35
Kalaburagi,KARNATAKA POLICE ACT 1963,Evening,criminological_prior,3541
Kalaburagi,KIDNAPPING AND ABDUCTION,Distributed,default_distributed,332
Kalaburagi,Karnataka State Local Act,Distributed,default_distributed,2111
Kalaburagi,MISCHIEF,Distributed,default_distributed,39
Kalaburagi,MISSING PERSON,Distributed,default_distributed,1037
Kalaburagi,MOLESTATION,Distributed,default_distributed,1004
Kalaburagi,MOTOR VEHICLE ACCIDENTS FATAL,Evening,criminological_prior,2169
Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,Evening,criminological_prior,4455
Kalaburagi,MURDER,Night,criminological_prior,358
Kalaburagi,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,Night,criminological_prior,197
Kalaburagi,NEGLIGENT ACT,Evening,criminological_prior,151
Kalaburagi,OF ABETMENT,Distributed,default_distributed,1
Kalaburagi,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),Distributed,default_distributed,220
Kalaburagi,OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused),Distributed,default_distributed,1
Kalaburagi,OFFENCES PROMOTING ENEMITY,Distributed,default_distributed,5
Kalaburagi,OFFENCES RELATED TO MARRIAGE,Distributed,default_distributed,7
Kalaburagi,PASSPORT ACT,Distributed,default_distributed,1
Kalaburagi,POCSO,Distributed,default_distributed,433
Kalaburagi,POISONING-PROFESSIONAL,Distributed,default_distributed,5
Kalaburagi,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,Distributed,default_distributed,20
Kalaburagi,PUBLIC JUSTICE,Distributed,default_distributed,2
Kalaburagi,PUBLIC NUISANCE,Evening,criminological_prior,5
Kalaburagi,PUBLIC SAFETY,Evening,criminological_prior,74
Kalaburagi,RAPE,Distributed,default_distributed,110
Kalaburagi,REPRESENTATION OF PEOPLE ACT 1951 & 1988,Distributed,default_distributed,20
Kalaburagi,RIOTS,Evening,criminological_prior,1635
Kalaburagi,ROBBERY,Night,criminological_prior,68
Kalaburagi,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Distributed,default_distributed,416
Kalaburagi,SUICIDE,Distributed,default_distributed,126
Kalaburagi,THEFT,Afternoon,criminological_prior,1806
Kalaburagi,UNNATURAL SEX,Distributed,default_distributed,1
Kalaburagi,WRONGFUL RESTRAINT/CONFINEMENT,Distributed,default_distributed,65
Kalaburagi City,ADULTERATION,Distributed,default_distributed,3
Kalaburagi City,AFFRAY,Evening,criminological_prior,45
Kalaburagi City,ANIMAL,Distributed,default_distributed,20
Kalaburagi City,ANTIQUES (CULTURAL PROPERTY),Distributed,default_distributed,4
Kalaburagi City,ARMS ACT 1959,Distributed,default_distributed,27
Kalaburagi City,ARSON,Distributed,default_distributed,38
Kalaburagi City,ASSAULT,Distributed,default_distributed,1
Kalaburagi City,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMAN,Distributed,default_distributed,2
Kalaburagi City,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,5
Kalaburagi City,ATTEMPT TO MURDER,Night,criminological_prior,381
Kalaburagi City,Attempting to commit offences,Distributed,default_distributed,41
Kalaburagi City,BURGLARY - DAY,Daytime,category_encoded,156
Kalaburagi City,BURGLARY - NIGHT,Night,category_encoded,668
Kalaburagi City,CASES OF HURT,Distributed,default_distributed,1444
Kalaburagi City,CHEATING,Distributed,default_distributed,433
Kalaburagi City,CHILDREN ACT,Distributed,default_distributed,20
Kalaburagi City,COMMUNAL / RELIGION,Distributed,default_distributed,43
Kalaburagi City,CONSUMER,Distributed,default_distributed,92
Kalaburagi City,COPY RIGHT ACT 1957,Distributed,default_distributed,11
Kalaburagi City,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",Evening,criminological_prior,5
Kalaburagi City,COUNTERFEITING,Distributed,default_distributed,1
Kalaburagi City,CRIMES RELATED TO WOMEN,Distributed,default_distributed,257
Kalaburagi City,CRIMINAL BREACH OF TRUST,Distributed,default_distributed,18
Kalaburagi City,CRIMINAL CONSPIRACY,Distributed,default_distributed,2
Kalaburagi City,CRIMINAL INTIMIDATION,Distributed,default_distributed,219
Kalaburagi City,CRIMINAL MISAPPROPRIATION,Distributed,default_distributed,2
Kalaburagi City,CRIMINAL TRESPASS,Afternoon,criminological_prior,133
Kalaburagi City,CRUELTY BY HUSBAND,Distributed,default_distributed,376
Kalaburagi City,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,5
Kalaburagi City,CYBER CRIME,Distributed,default_distributed,122
Kalaburagi City,Concealment of birth by secret disposal of Child,Distributed,default_distributed,6
Kalaburagi City,CrPC,Distributed,default_distributed,2505
Kalaburagi City,DACOITY,Night,criminological_prior,101
Kalaburagi City,DEATHS DUE TO RASHNESS/NEGLIGENCE,Distributed,default_distributed,24
Kalaburagi City,DEATHS-MISCARRIAGE,Distributed,default_distributed,1
Kalaburagi City,DEFAMATION,Distributed,default_distributed,1
Kalaburagi City,DOWRY DEATHS,Distributed,default_distributed,20
Kalaburagi City,Disobedience to Order Promulgated by PublicServan,Distributed,default_distributed,60
Kalaburagi City,ELECTION,Distributed,default_distributed,20
Kalaburagi City,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,Distributed,default_distributed,15
Kalaburagi City,EXPLOSIVES,Distributed,default_distributed,8
Kalaburagi City,EXPOSURE AND ABANDONMENT OF CHILD,Distributed,default_distributed,15
Kalaburagi City,FALSE EVIDENCE,Distributed,default_distributed,17
Kalaburagi City,FOREIGNER,Distributed,default_distributed,1
Kalaburagi City,FORGERY,Distributed,default_distributed,66
Kalaburagi City,Failure to appear to Court,Distributed,default_distributed,21
Kalaburagi City,IMMORAL TRAFFIC,Night,criminological_prior,38
Kalaburagi City,IMPERSONATION,Distributed,default_distributed,1
Kalaburagi City,INSULTING MODESTY OF WOMEN (EVE TEASING),Distributed,default_distributed,27
Kalaburagi City,KARNATAKA POLICE ACT 1963,Evening,criminological_prior,1924
Kalaburagi City,KIDNAPPING AND ABDUCTION,Distributed,default_distributed,253
Kalaburagi City,Karnataka State Local Act,Distributed,default_distributed,577
Kalaburagi City,MISCHIEF,Distributed,default_distributed,48
Kalaburagi City,MISSING PERSON,Distributed,default_distributed,762
Kalaburagi City,MOLESTATION,Distributed,default_distributed,326
Kalaburagi City,MOTOR VEHICLE ACCIDENTS FATAL,Evening,criminological_prior,864
Kalaburagi City,MOTOR VEHICLE ACCIDENTS NON-FATAL,Evening,criminological_prior,3168
Kalaburagi City,MURDER,Night,criminological_prior,231
Kalaburagi City,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,Night,criminological_prior,139
Kalaburagi City,NEGLIGENT ACT,Evening,criminological_prior,235
Kalaburagi City,OF ABETMENT,Distributed,default_distributed,1
Kalaburagi City,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),Distributed,default_distributed,166
Kalaburagi City,OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused),Distributed,default_distributed,2
Kalaburagi City,OFFENCES PROMOTING ENEMITY,Distributed,default_distributed,4
Kalaburagi City,OFFENCES RELATED TO MARRIAGE,Distributed,default_distributed,6
Kalaburagi City,POCSO,Distributed,default_distributed,131
Kalaburagi City,PREVENTION OF CORRUPTION ACT 1988,Distributed,default_distributed,1
Kalaburagi City,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,Distributed,default_distributed,7
Kalaburagi City,PUBLIC JUSTICE,Distributed,default_distributed,1
Kalaburagi City,PUBLIC NUISANCE,Evening,criminological_prior,14
Kalaburagi City,PUBLIC SAFETY,Evening,criminological_prior,502
Kalaburagi City,RAPE,Distributed,default_distributed,55
Kalaburagi City,REPRESENTATION OF PEOPLE ACT 1951 & 1988,Distributed,default_distributed,15
Kalaburagi City,RIOTS,Evening,criminological_prior,545
Kalaburagi City,ROBBERY,Night,criminological_prior,349
Kalaburagi City,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Distributed,default_distributed,216
Kalaburagi City,SLAVERY,Distributed,default_distributed,2
Kalaburagi City,SUICIDE,Distributed,default_distributed,58
Kalaburagi City,THEFT,Afternoon,criminological_prior,2030
Kalaburagi City,WRONGFUL RESTRAINT/CONFINEMENT,Distributed,default_distributed,70
Karnataka Railways,ADULTERATION,Distributed,default_distributed,1
Karnataka Railways,AFFRAY,Evening,criminological_prior,7
Karnataka Railways,ANIMAL,Distributed,default_distributed,2
Karnataka Railways,ARMS ACT 1959,Distributed,default_distributed,2
Karnataka Railways,ASSAULT,Distributed,default_distributed,1
Karnataka Railways,ATTEMPT TO MURDER,Night,criminological_prior,30
Karnataka Railways,Attempting to commit offences,Distributed,default_distributed,11
Karnataka Railways,BURGLARY - DAY,Daytime,category_encoded,7
Karnataka Railways,BURGLARY - NIGHT,Night,category_encoded,22
Karnataka Railways,CASES OF HURT,Distributed,default_distributed,142
Karnataka Railways,CHEATING,Distributed,default_distributed,40
Karnataka Railways,CHILDREN ACT,Distributed,default_distributed,2
Karnataka Railways,COMMUNAL / RELIGION,Distributed,default_distributed,2
Karnataka Railways,CONSUMER,Distributed,default_distributed,1
Karnataka Railways,COUNTERFEITING,Distributed,default_distributed,7
Karnataka Railways,CRIMINAL CONSPIRACY,Distributed,default_distributed,3
Karnataka Railways,CRIMINAL INTIMIDATION,Distributed,default_distributed,25
Karnataka Railways,CRIMINAL MISAPPROPRIATION,Distributed,default_distributed,7
Karnataka Railways,CRIMINAL TRESPASS,Afternoon,criminological_prior,2
Karnataka Railways,CRUELTY BY HUSBAND,Distributed,default_distributed,4
Karnataka Railways,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,2
Karnataka Railways,CYBER CRIME,Distributed,default_distributed,2
Karnataka Railways,Concealment of birth by secret disposal of Child,Distributed,default_distributed,11
Karnataka Railways,CrPC,Distributed,default_distributed,891
Karnataka Railways,DACOITY,Night,criminological_prior,39
Karnataka Railways,DEATHS DUE TO RASHNESS/NEGLIGENCE,Distributed,default_distributed,11
Karnataka Railways,DEFAMATION,Distributed,default_distributed,1
Karnataka Railways,Disobedience to Order Promulgated by PublicServan,Distributed,default_distributed,1
Karnataka Railways,ELECTION,Distributed,default_distributed,1
Karnataka Railways,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,Distributed,default_distributed,5
Karnataka Railways,EXPLOSIVES,Distributed,default_distributed,4
Karnataka Railways,EXPOSURE AND ABANDONMENT OF CHILD,Distributed,default_distributed,44
Karnataka Railways,FALSE EVIDENCE,Distributed,default_distributed,3
Karnataka Railways,FOREIGNER,Distributed,default_distributed,1
Karnataka Railways,FOREST,Distributed,default_distributed,2
Karnataka Railways,FORGERY,Distributed,default_distributed,7
Karnataka Railways,Failure to appear to Court,Distributed,default_distributed,1
Karnataka Railways,Human Trafficking,Distributed,default_distributed,8
Karnataka Railways,IMPERSONATION,Distributed,default_distributed,5
Karnataka Railways,INSULTING MODESTY OF WOMEN (EVE TEASING),Distributed,default_distributed,1
Karnataka Railways,KARNATAKA POLICE ACT 1963,Evening,criminological_prior,113
Karnataka Railways,KIDNAPPING AND ABDUCTION,Distributed,default_distributed,33
Karnataka Railways,Karnataka State Local Act,Distributed,default_distributed,100
Karnataka Railways,MISCHIEF,Distributed,default_distributed,8
Karnataka Railways,MISSING PERSON,Distributed,default_distributed,192
Karnataka Railways,MOLESTATION,Distributed,default_distributed,35
Karnataka Railways,MOTOR VEHICLE ACCIDENTS FATAL,Evening,criminological_prior,27
Karnataka Railways,MOTOR VEHICLE ACCIDENTS NON-FATAL,Evening,criminological_prior,29
Karnataka Railways,MURDER,Night,criminological_prior,87
Karnataka Railways,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,Night,criminological_prior,128
Karnataka Railways,NEGLIGENT ACT,Evening,criminological_prior,13
Karnataka Railways,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),Distributed,default_distributed,47
Karnataka Railways,POCSO,Distributed,default_distributed,14
Karnataka Railways,POISONING-PROFESSIONAL,Distributed,default_distributed,43
Karnataka Railways,RAILWAYS ACT,Distributed,default_distributed,47
Karnataka Railways,RAPE,Distributed,default_distributed,3
Karnataka Railways,RIOTS,Evening,criminological_prior,3
Karnataka Railways,ROBBERY,Night,criminological_prior,375
Karnataka Railways,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Distributed,default_distributed,6
Karnataka Railways,SUICIDE,Distributed,default_distributed,95
Karnataka Railways,THEFT,Afternoon,criminological_prior,7128
Karnataka Railways,UNNATURAL SEX,Distributed,default_distributed,1
Karnataka Railways,WRONGFUL RESTRAINT/CONFINEMENT,Distributed,default_distributed,3
Kodagu,AFFRAY,Evening,criminological_prior,70
Kodagu,ANIMAL,Distributed,default_distributed,25
Kodagu,ARMS ACT 1959,Distributed,default_distributed,23
Kodagu,ARSON,Distributed,default_distributed,36
Kodagu,ASSAULT,Distributed,default_distributed,7
Kodagu,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMAN,Distributed,default_distributed,1
Kodagu,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,1
Kodagu,ATTEMPT TO MURDER,Night,criminological_prior,397
Kodagu,Attempting to commit offences,Distributed,default_distributed,34
Kodagu,BURGLARY - DAY,Daytime,category_encoded,167
Kodagu,BURGLARY - NIGHT,Night,category_encoded,473
Kodagu,CASES OF HURT,Distributed,default_distributed,2805
Kodagu,CHEATING,Distributed,default_distributed,394
Kodagu,CHILDREN ACT,Distributed,default_distributed,12
Kodagu,COMMUNAL / RELIGION,Distributed,default_distributed,43
Kodagu,CONSUMER,Distributed,default_distributed,5
Kodagu,COPY RIGHT ACT 1957,Distributed,default_distributed,4
Kodagu,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",Evening,criminological_prior,20
Kodagu,COUNTERFEITING,Distributed,default_distributed,1
Kodagu,CRIMES RELATED TO WOMEN,Distributed,default_distributed,29
Kodagu,CRIMINAL BREACH OF TRUST,Distributed,default_distributed,36
Kodagu,CRIMINAL CONSPIRACY,Distributed,default_distributed,1
Kodagu,CRIMINAL INTIMIDATION,Distributed,default_distributed,328
Kodagu,CRIMINAL MISAPPROPRIATION,Distributed,default_distributed,1
Kodagu,CRIMINAL TRESPASS,Afternoon,criminological_prior,255
Kodagu,CRUELTY BY HUSBAND,Distributed,default_distributed,207
Kodagu,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,13
Kodagu,CYBER CRIME,Distributed,default_distributed,336
Kodagu,Concealment of birth by secret disposal of Child,Distributed,default_distributed,12
Kodagu,CrPC,Distributed,default_distributed,2952
Kodagu,DACOITY,Night,criminological_prior,18
Kodagu,DEATHS DUE TO RASHNESS/NEGLIGENCE,Distributed,default_distributed,27
Kodagu,DEATHS-MISCARRIAGE,Distributed,default_distributed,4
Kodagu,DEFAMATION,Distributed,default_distributed,1
Kodagu,DOWRY DEATHS,Distributed,default_distributed,6
Kodagu,Disobedience to Order Promulgated by PublicServan,Distributed,default_distributed,19
Kodagu,ELECTION,Distributed,default_distributed,27
Kodagu,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,Distributed,default_distributed,5
Kodagu,EXPLOSIVES,Distributed,default_distributed,5
Kodagu,EXPOSURE AND ABANDONMENT OF CHILD,Distributed,default_distributed,4
Kodagu,FALSE EVIDENCE,Distributed,default_distributed,1
Kodagu,FOREIGNER,Distributed,default_distributed,2
Kodagu,FOREST,Distributed,default_distributed,7
Kodagu,FORGERY,Distributed,default_distributed,36
Kodagu,Giving false information respecting an offence com,Distributed,default_distributed,1
Kodagu,IMMORAL TRAFFIC,Night,criminological_prior,17
Kodagu,IMPERSONATION,Distributed,default_distributed,1
Kodagu,INDIAN ELECTRICITY ACT,Distributed,default_distributed,2
Kodagu,INDIAN MOTOR VEHICLE,Distributed,default_distributed,1
Kodagu,INSULTING MODESTY OF WOMEN (EVE TEASING),Distributed,default_distributed,9
Kodagu,KARNATAKA POLICE ACT 1963,Evening,criminological_prior,390
Kodagu,KIDNAPPING AND ABDUCTION,Distributed,default_distributed,316
Kodagu,Karnataka State Local Act,Distributed,default_distributed,942
Kodagu,MISCHIEF,Distributed,default_distributed,60
Kodagu,MISSING PERSON,Distributed,default_distributed,1235
Kodagu,MOLESTATION,Distributed,default_distributed,354
Kodagu,MOTOR VEHICLE ACCIDENTS FATAL,Evening,criminological_prior,623
Kodagu,MOTOR VEHICLE ACCIDENTS NON-FATAL,Evening,criminological_prior,3391
Kodagu,MURDER,Night,criminological_prior,203
Kodagu,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,Night,criminological_prior,261
Kodagu,NEGLIGENT ACT,Evening,criminological_prior,112
Kodagu,OF ABETMENT,Distributed,default_distributed,3
Kodagu,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),Distributed,default_distributed,148
Kodagu,OFFENCES PROMOTING ENEMITY,Distributed,default_distributed,15
Kodagu,OFFENCES RELATED TO MARRIAGE,Distributed,default_distributed,4
Kodagu,POCSO,Distributed,default_distributed,449
Kodagu,POISONING-PROFESSIONAL,Distributed,default_distributed,7
Kodagu,PORNOGRAPHY,Distributed,default_distributed,4
Kodagu,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,Distributed,default_distributed,5
Kodagu,PUBLIC NUISANCE,Evening,criminological_prior,16
Kodagu,PUBLIC SAFETY,Evening,criminological_prior,143
Kodagu,RAPE,Distributed,default_distributed,52
Kodagu,REPRESENTATION OF PEOPLE ACT 1951 & 1988,Distributed,default_distributed,3
Kodagu,RIOTS,Evening,criminological_prior,86
Kodagu,ROBBERY,Night,criminological_prior,73
Kodagu,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Distributed,default_distributed,217
Kodagu,SEDITION,Distributed,default_distributed,1
Kodagu,SUICIDE,Distributed,default_distributed,73
Kodagu,THEFT,Afternoon,criminological_prior,1148
Kodagu,UNLAWFUL ACTIVITIES(Prevention)ACT 1967,Distributed,default_distributed,1
Kodagu,UNNATURAL SEX,Distributed,default_distributed,1
Kodagu,WRONGFUL RESTRAINT/CONFINEMENT,Distributed,default_distributed,30
Kolar,ADULTERATION,Distributed,default_distributed,3
Kolar,AFFRAY,Evening,criminological_prior,27
Kolar,ANIMAL,Distributed,default_distributed,16
Kolar,ARMS ACT 1959,Distributed,default_distributed,27
Kolar,ARSON,Distributed,default_distributed,57
Kolar,ASSAULT,Distributed,default_distributed,3
Kolar,ATTEMPT TO MURDER,Night,criminological_prior,380
Kolar,Attempting to commit offences,Distributed,default_distributed,30
Kolar,BONDED LABOUR SYSTEM,Distributed,default_distributed,4
Kolar,BURGLARY - DAY,Daytime,category_encoded,107
Kolar,BURGLARY - NIGHT,Night,category_encoded,465
Kolar,CASES OF HURT,Distributed,default_distributed,2439
Kolar,CHEATING,Distributed,default_distributed,562
Kolar,CHILDREN ACT,Distributed,default_distributed,24
Kolar,COMMUNAL / RELIGION,Distributed,default_distributed,40
Kolar,CONSUMER,Distributed,default_distributed,35
Kolar,COPY RIGHT ACT 1957,Distributed,default_distributed,4
Kolar,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",Evening,criminological_prior,21
Kolar,COUNTERFEITING,Distributed,default_distributed,3
Kolar,CRIMES RELATED TO WOMEN,Distributed,default_distributed,186
Kolar,CRIMINAL BREACH OF TRUST,Distributed,default_distributed,53
Kolar,CRIMINAL CONSPIRACY,Distributed,default_distributed,4
Kolar,CRIMINAL INTIMIDATION,Distributed,default_distributed,372
Kolar,CRIMINAL TRESPASS,Afternoon,criminological_prior,278
Kolar,CRUELTY BY HUSBAND,Distributed,default_distributed,148
Kolar,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,13
Kolar,CYBER CRIME,Distributed,default_distributed,218
Kolar,Concealment of birth by secret disposal of Child,Distributed,default_distributed,9
Kolar,CrPC,Distributed,default_distributed,1900
Kolar,DACOITY,Night,criminological_prior,47
Kolar,DEATHS DUE TO RASHNESS/NEGLIGENCE,Distributed,default_distributed,14
Kolar,DEATHS-MISCARRIAGE,Distributed,default_distributed,3
Kolar,DEFAMATION,Distributed,default_distributed,1
Kolar,DOWRY DEATHS,Distributed,default_distributed,51
Kolar,Disobedience to Order Promulgated by PublicServan,Distributed,default_distributed,128
Kolar,ELECTION,Distributed,default_distributed,97
Kolar,EXPLOSIVES,Distributed,default_distributed,23
Kolar,EXPOSURE AND ABANDONMENT OF CHILD,Distributed,default_distributed,16
Kolar,FALSE EVIDENCE,Distributed,default_distributed,1
