src,dst,edge_type,case_id
SYN-P-01646,SYN-V-00507,accused_victim,SYN-C-00386
SYN-P-01606,SYN-V-00508,accused_victim,SYN-C-00387
SYN-P-01409,SYN-V-00508,accused_victim,SYN-C-00387
SYN-P-00966,SYN-V-00509,accused_victim,SYN-C-00388
SYN-P-00251,SYN-V-00509,accused_victim,SYN-C-00388
SYN-P-01843,SYN-V-00510,accused_victim,SYN-C-00389
SYN-P-01125,SYN-V-00510,accused_victim,SYN-C-00389
SYN-P-01843,SYN-V-00511,accused_victim,SYN-C-00390
SYN-P-00874,SYN-V-00512,accused_victim,SYN-C-00391
SYN-P-00798,SYN-V-00513,accused_victim,SYN-C-00392
SYN-P-01881,SYN-V-00513,accused_victim,SYN-C-00392
SYN-P-00179,SYN-V-00514,accused_victim,SYN-C-00393
SYN-P-00283,SYN-V-00515,accused_victim,SYN-C-00394
SYN-P-01517,SYN-V-00515,accused_victim,SYN-C-00394
SYN-P-00226,SYN-V-00516,accused_victim,SYN-C-00395
SYN-P-00717,SYN-V-00517,accused_victim,SYN-C-00396
SYN-P-00283,SYN-V-00518,accused_victim,SYN-C-00397
SYN-P-00537,SYN-V-00519,accused_victim,SYN-C-00398
SYN-P-00537,SYN-V-00520,accused_victim,SYN-C-00398
SYN-P-00985,SYN-V-00521,accused_victim,SYN-C-00399
SYN-P-00951,SYN-V-00522,accused_victim,SYN-C-00400
SYN-P-01687,SYN-V-00523,accused_victim,SYN-C-00401
SYN-P-01687,SYN-V-00524,accused_victim,SYN-C-00401
SYN-P-00181,SYN-V-00525,accused_victim,SYN-C-00402
SYN-P-01132,SYN-V-00525,accused_victim,SYN-C-00402
SYN-P-00951,SYN-V-00526,accused_victim,SYN-C-00403
SYN-P-00533,SYN-V-00527,accused_victim,SYN-C-00404
SYN-P-00533,SYN-V-00528,accused_victim,SYN-C-00404
SYN-P-00533,SYN-V-00529,accused_victim,SYN-C-00404
SYN-P-01693,SYN-V-00530,accused_victim,SYN-C-00405
SYN-P-00490,SYN-V-00530,accused_victim,SYN-C-00405
SYN-P-00600,SYN-V-00531,accused_victim,SYN-C-00406
SYN-P-00933,SYN-V-00532,accused_victim,SYN-C-00407
SYN-P-00600,SYN-V-00533,accused_victim,SYN-C-00408
SYN-P-00161,SYN-V-00533,accused_victim,SYN-C-00408
SYN-P-00616,SYN-V-00534,accused_victim,SYN-C-00409
SYN-P-01418,SYN-V-00534,accused_victim,SYN-C-00409
SYN-P-01668,SYN-V-00535,accused_victim,SYN-C-00410
SYN-P-01687,SYN-V-00536,accused_victim,SYN-C-00411
SYN-P-01687,SYN-V-00537,accused_victim,SYN-C-00411
SYN-P-01687,SYN-V-00538,accused_victim,SYN-C-00411
SYN-P-01117,SYN-V-00539,accused_victim,SYN-C-00412
SYN-P-01117,SYN-V-00540,accused_victim,SYN-C-00412
SYN-P-01117,SYN-V-00541,accused_victim,SYN-C-00412
SYN-P-01511,SYN-V-00539,accused_victim,SYN-C-00412
SYN-P-01511,SYN-V-00540,accused_victim,SYN-C-00412
SYN-P-01511,SYN-V-00541,accused_victim,SYN-C-00412
SYN-P-00008,SYN-V-00539,accused_victim,SYN-C-00412
SYN-P-00008,SYN-V-00540,accused_victim,SYN-C-00412
SYN-P-00008,SYN-V-00541,accused_victim,SYN-C-00412
SYN-P-01077,SYN-V-00539,accused_victim,SYN-C-00412
SYN-P-01077,SYN-V-00540,accused_victim,SYN-C-00412
SYN-P-01077,SYN-V-00541,accused_victim,SYN-C-00412
SYN-P-00145,SYN-V-00539,accused_victim,SYN-C-00412
SYN-P-00145,SYN-V-00540,accused_victim,SYN-C-00412
SYN-P-00145,SYN-V-00541,accused_victim,SYN-C-00412
SYN-P-01008,SYN-V-00539,accused_victim,SYN-C-00412
SYN-P-01008,SYN-V-00540,accused_victim,SYN-C-00412
SYN-P-01008,SYN-V-00541,accused_victim,SYN-C-00412
SYN-P-01045,SYN-V-00542,accused_victim,SYN-C-00413
SYN-P-00611,SYN-V-00542,accused_victim,SYN-C-00413
SYN-P-00513,SYN-V-00543,accused_victim,SYN-C-00414
SYN-P-01587,SYN-V-00543,accused_victim,SYN-C-00414
SYN-P-00533,SYN-V-00544,accused_victim,SYN-C-00415
SYN-P-00754,SYN-V-00544,accused_victim,SYN-C-00415
SYN-P-00554,SYN-V-00545,accused_victim,SYN-C-00416
SYN-P-00389,SYN-V-00545,accused_victim,SYN-C-00416
SYN-P-00533,SYN-V-00546,accused_victim,SYN-C-00417
SYN-P-00533,SYN-V-00547,accused_victim,SYN-C-00417
SYN-P-01687,SYN-V-00548,accused_victim,SYN-C-00418
SYN-P-01190,SYN-V-00548,accused_victim,SYN-C-00418
SYN-P-01687,SYN-V-00549,accused_victim,SYN-C-00419
SYN-P-01155,SYN-V-00550,accused_victim,SYN-C-00420
SYN-P-00700,SYN-V-00551,accused_victim,SYN-C-00421
SYN-P-01378,SYN-V-00552,accused_victim,SYN-C-00422
SYN-P-01072,SYN-V-00553,accused_victim,SYN-C-00423
SYN-P-01800,SYN-V-00554,accused_victim,SYN-C-00424
SYN-P-01781,SYN-V-00554,accused_victim,SYN-C-00424
SYN-P-01206,SYN-V-00555,accused_victim,SYN-C-00425
SYN-P-01206,SYN-V-00556,accused_victim,SYN-C-00425
SYN-P-00513,SYN-V-00557,accused_victim,SYN-C-00426
SYN-P-00718,SYN-V-00557,accused_victim,SYN-C-00426
SYN-P-00700,SYN-V-00558,accused_victim,SYN-C-00427
SYN-P-00487,SYN-V-00558,accused_victim,SYN-C-00427
SYN-P-01668,SYN-V-00559,accused_victim,SYN-C-00428
SYN-P-00181,SYN-V-00560,accused_victim,SYN-C-00429
SYN-P-01668,SYN-V-00561,accused_victim,SYN-C-00430
SYN-P-00513,SYN-V-00562,accused_victim,SYN-C-00431
SYN-P-00513,SYN-V-00563,accused_victim,SYN-C-00431
SYN-P-00836,SYN-V-00562,accused_victim,SYN-C-00431
SYN-P-00836,SYN-V-00563,accused_victim,SYN-C-00431
SYN-P-00623,SYN-V-00562,accused_victim,SYN-C-00431
SYN-P-00623,SYN-V-00563,accused_victim,SYN-C-00431
SYN-P-00513,SYN-V-00564,accused_victim,SYN-C-00432
SYN-P-00276,SYN-V-00564,accused_victim,SYN-C-00432
SYN-P-00181,SYN-V-00565,accused_victim,SYN-C-00433
SYN-P-01893,SYN-V-00566,accused_victim,SYN-C-00434
SYN-P-01378,SYN-V-00567,accused_victim,SYN-C-00435
SYN-P-01378,SYN-V-00568,accused_victim,SYN-C-00435
SYN-P-01637,SYN-V-00567,accused_victim,SYN-C-00435
SYN-P-01637,SYN-V-00568,accused_victim,SYN-C-00435
SYN-P-00589,SYN-V-00567,accused_victim,SYN-C-00435
SYN-P-00589,SYN-V-00568,accused_victim,SYN-C-00435
SYN-P-01072,SYN-V-00569,accused_victim,SYN-C-00436
SYN-P-01072,SYN-V-00570,accused_victim,SYN-C-00436
SYN-P-01878,SYN-V-00571,accused_victim,SYN-C-00437
SYN-P-01878,SYN-V-00572,accused_victim,SYN-C-00437
SYN-P-01519,SYN-V-00573,accused_victim,SYN-C-00438
SYN-P-00358,SYN-V-00573,accused_victim,SYN-C-00438
SYN-P-00892,SYN-V-00574,accused_victim,SYN-C-00439
SYN-P-00892,SYN-V-00575,accused_victim,SYN-C-00439
SYN-P-00040,SYN-V-00574,accused_victim,SYN-C-00439
SYN-P-00040,SYN-V-00575,accused_victim,SYN-C-00439
SYN-P-01271,SYN-V-00574,accused_victim,SYN-C-00439
SYN-P-01271,SYN-V-00575,accused_victim,SYN-C-00439
SYN-P-00598,SYN-V-00576,accused_victim,SYN-C-00440
SYN-P-01527,SYN-V-00577,accused_victim,SYN-C-00441
SYN-P-01374,SYN-V-00577,accused_victim,SYN-C-00441
SYN-P-00908,SYN-V-00578,accused_victim,SYN-C-00442
SYN-P-00028,SYN-V-00578,accused_victim,SYN-C-00442
SYN-P-01302,SYN-V-00579,accused_victim,SYN-C-00443
SYN-P-01302,SYN-V-00580,accused_victim,SYN-C-00443
SYN-P-00918,SYN-V-00579,accused_victim,SYN-C-00443
SYN-P-00918,SYN-V-00580,accused_victim,SYN-C-00443
SYN-P-00285,SYN-V-00579,accused_victim,SYN-C-00443
SYN-P-00285,SYN-V-00580,accused_victim,SYN-C-00443
SYN-P-01794,SYN-V-00581,accused_victim,SYN-C-00444
SYN-P-01690,SYN-V-00581,accused_victim,SYN-C-00444
SYN-P-00416,SYN-V-00582,accused_victim,SYN-C-00445
SYN-P-00416,SYN-V-00583,accused_victim,SYN-C-00445
SYN-P-00823,SYN-V-00584,accused_victim,SYN-C-00446
SYN-P-00120,SYN-V-00584,accused_victim,SYN-C-00446
SYN-P-00810,SYN-V-00585,accused_victim,SYN-C-00447
SYN-P-00076,SYN-V-00585,accused_victim,SYN-C-00447
SYN-P-01398,SYN-V-00586,accused_victim,SYN-C-00448
SYN-P-00323,SYN-V-00587,accused_victim,SYN-C-00449
SYN-P-00323,SYN-V-00588,accused_victim,SYN-C-00449
SYN-P-01852,SYN-V-00589,accused_victim,SYN-C-00450
SYN-P-01852,SYN-V-00590,accused_victim,SYN-C-00450
SYN-P-01852,SYN-V-00591,accused_victim,SYN-C-00450
SYN-P-01572,SYN-V-00592,accused_victim,SYN-C-00451
SYN-P-01572,SYN-V-00593,accused_victim,SYN-C-00451
SYN-P-01572,SYN-V-00594,accused_victim,SYN-C-00451
SYN-P-01571,SYN-V-00592,accused_victim,SYN-C-00451
SYN-P-01571,SYN-V-00593,accused_victim,SYN-C-00451
SYN-P-01571,SYN-V-00594,accused_victim,SYN-C-00451
SYN-P-00323,SYN-V-00595,accused_victim,SYN-C-00452
SYN-P-00803,SYN-V-00596,accused_victim,SYN-C-00453
SYN-P-00314,SYN-V-00597,accused_victim,SYN-C-00454
SYN-P-01293,SYN-V-00597,accused_victim,SYN-C-00454
SYN-P-00936,SYN-V-00598,accused_victim,SYN-C-00455
SYN-P-01666,SYN-V-00598,accused_victim,SYN-C-00455
SYN-P-01188,SYN-V-00599,accused_victim,SYN-C-00456
SYN-P-00357,SYN-V-00600,accused_victim,SYN-C-00457
SYN-P-01382,SYN-V-00601,accused_victim,SYN-C-00458
SYN-P-01863,SYN-V-00601,accused_victim,SYN-C-00458
SYN-P-01753,SYN-V-00602,accused_victim,SYN-C-00459
SYN-P-00518,SYN-V-00602,accused_victim,SYN-C-00459
SYN-P-00338,SYN-V-00603,accused_victim,SYN-C-00460
SYN-P-01020,SYN-V-00603,accused_victim,SYN-C-00460
SYN-P-01498,SYN-V-00604,accused_victim,SYN-C-00461
SYN-P-01724,SYN-V-00605,accused_victim,SYN-C-00462
SYN-P-01724,SYN-V-00606,accused_victim,SYN-C-00462
SYN-P-00692,SYN-V-00605,accused_victim,SYN-C-00462
SYN-P-00692,SYN-V-00606,accused_victim,SYN-C-00462
SYN-P-00969,SYN-V-00607,accused_victim,SYN-C-00463
SYN-P-00969,SYN-V-00608,accused_victim,SYN-C-00463
SYN-P-00969,SYN-V-00609,accused_victim,SYN-C-00463
SYN-P-00933,SYN-V-00610,accused_victim,SYN-C-00464
SYN-P-01569,SYN-V-00611,accused_victim,SYN-C-00465
SYN-P-01746,SYN-V-00611,accused_victim,SYN-C-00465
SYN-P-00966,SYN-V-00612,accused_victim,SYN-C-00466
SYN-P-01621,SYN-V-00613,accused_victim,SYN-C-00467
SYN-P-01530,SYN-V-00613,accused_victim,SYN-C-00467
SYN-P-01232,SYN-V-00614,accused_victim,SYN-C-00468
SYN-P-00633,SYN-V-00614,accused_victim,SYN-C-00468
SYN-P-01052,SYN-V-00615,accused_victim,SYN-C-00469
SYN-P-00696,SYN-V-00615,accused_victim,SYN-C-00469
SYN-P-00232,SYN-V-00616,accused_victim,SYN-C-00470
SYN-P-01211,SYN-V-00616,accused_victim,SYN-C-00470
SYN-P-00311,SYN-V-00617,accused_victim,SYN-C-00471
SYN-P-01305,SYN-V-00617,accused_victim,SYN-C-00471
SYN-P-01646,SYN-V-00618,accused_victim,SYN-C-00472
SYN-P-00824,SYN-V-00618,accused_victim,SYN-C-00472
SYN-P-00687,SYN-V-00619,accused_victim,SYN-C-00473
SYN-P-00665,SYN-V-00619,accused_victim,SYN-C-00473
SYN-P-00627,SYN-V-00620,accused_victim,SYN-C-00474
SYN-P-00221,SYN-V-00621,accused_victim,SYN-C-00475
SYN-P-01768,SYN-V-00621,accused_victim,SYN-C-00475
SYN-P-01228,SYN-V-00622,accused_victim,SYN-C-00476
SYN-P-00212,SYN-V-00622,accused_victim,SYN-C-00476
SYN-P-01093,SYN-V-00623,accused_victim,SYN-C-00477
SYN-P-01422,SYN-V-00624,accused_victim,SYN-C-00478
SYN-P-01855,SYN-V-00625,accused_victim,SYN-C-00479
SYN-P-01434,SYN-V-00625,accused_victim,SYN-C-00479
SYN-P-00586,SYN-V-00626,accused_victim,SYN-C-00480
SYN-P-00437,SYN-V-00626,accused_victim,SYN-C-00480
SYN-P-01219,SYN-V-00627,accused_victim,SYN-C-00481
SYN-P-00243,SYN-V-00627,accused_victim,SYN-C-00481
SYN-P-01275,SYN-V-00628,accused_victim,SYN-C-00482
SYN-P-00730,SYN-V-00628,accused_victim,SYN-C-00482
SYN-P-01511,SYN-V-00629,accused_victim,SYN-C-00483
SYN-P-00834,SYN-V-00629,accused_victim,SYN-C-00483
SYN-P-00959,SYN-V-00630,accused_victim,SYN-C-00484
SYN-P-00919,SYN-V-00630,accused_victim,SYN-C-00484
SYN-P-00978,SYN-V-00631,accused_victim,SYN-C-00485
SYN-P-00856,SYN-V-00631,accused_victim,SYN-C-00485
SYN-P-01533,SYN-V-00632,accused_victim,SYN-C-00486
SYN-P-01533,SYN-V-00633,accused_victim,SYN-C-00486
SYN-P-01521,SYN-V-00632,accused_victim,SYN-C-00486
SYN-P-01521,SYN-V-00633,accused_victim,SYN-C-00486
SYN-P-01247,SYN-V-00632,accused_victim,SYN-C-00486
SYN-P-01247,SYN-V-00633,accused_victim,SYN-C-00486
SYN-P-01324,SYN-V-00634,accused_victim,SYN-C-00487
SYN-P-01294,SYN-V-00634,accused_victim,SYN-C-00487
SYN-P-01813,SYN-V-00635,accused_victim,SYN-C-00488
SYN-P-01813,SYN-V-00636,accused_victim,SYN-C-00488
SYN-P-00675,SYN-V-00635,accused_victim,SYN-C-00488
SYN-P-00675,SYN-V-00636,accused_victim,SYN-C-00488
SYN-P-00537,SYN-V-00637,accused_victim,SYN-C-00489
SYN-P-00147,SYN-V-00637,accused_victim,SYN-C-00489
SYN-P-00268,SYN-V-00638,accused_victim,SYN-C-00490
SYN-P-00268,SYN-V-00639,accused_victim,SYN-C-00490
SYN-P-00927,SYN-V-00638,accused_victim,SYN-C-00490
SYN-P-00927,SYN-V-00639,accused_victim,SYN-C-00490
SYN-P-00594,SYN-V-00638,accused_victim,SYN-C-00490
SYN-P-00594,SYN-V-00639,accused_victim,SYN-C-00490
SYN-P-00450,SYN-V-00640,accused_victim,SYN-C-00491
SYN-P-00770,SYN-V-00641,accused_victim,SYN-C-00492
SYN-P-01070,SYN-V-00642,accused_victim,SYN-C-00493
SYN-P-01070,SYN-V-00643,accused_victim,SYN-C-00493
SYN-P-00897,SYN-V-00642,accused_victim,SYN-C-00493
SYN-P-00897,SYN-V-00643,accused_victim,SYN-C-00493
SYN-P-01546,SYN-V-00642,accused_victim,SYN-C-00493
SYN-P-01546,SYN-V-00643,accused_victim,SYN-C-00493
SYN-P-00467,SYN-V-00642,accused_victim,SYN-C-00493
SYN-P-00467,SYN-V-00643,accused_victim,SYN-C-00493
SYN-P-00432,SYN-V-00642,accused_victim,SYN-C-00493
SYN-P-00432,SYN-V-00643,accused_victim,SYN-C-00493
SYN-P-00990,SYN-V-00642,accused_victim,SYN-C-00493
SYN-P-00990,SYN-V-00643,accused_victim,SYN-C-00493
SYN-P-01251,SYN-V-00644,accused_victim,SYN-C-00494
SYN-P-00068,SYN-V-00644,accused_victim,SYN-C-00494
SYN-P-01740,SYN-V-00645,accused_victim,SYN-C-00495
SYN-P-00770,SYN-V-00646,accused_victim,SYN-C-00496
SYN-P-00770,SYN-V-00647,accused_victim,SYN-C-00496
SYN-P-00770,SYN-V-00648,accused_victim,SYN-C-00496
SYN-P-01718,SYN-V-00646,accused_victim,SYN-C-00496
SYN-P-01718,SYN-V-00647,accused_victim,SYN-C-00496
SYN-P-01718,SYN-V-00648,accused_victim,SYN-C-00496
SYN-P-00247,SYN-V-00649,accused_victim,SYN-C-00497
SYN-P-01597,SYN-V-00649,accused_victim,SYN-C-00497
SYN-P-00191,SYN-V-00650,accused_victim,SYN-C-00498
SYN-P-00191,SYN-V-00651,accused_victim,SYN-C-00498
SYN-P-01248,SYN-V-00650,accused_victim,SYN-C-00498
SYN-P-01248,SYN-V-00651,accused_victim,SYN-C-00498
SYN-P-00983,SYN-V-00650,accused_victim,SYN-C-00498
SYN-P-00983,SYN-V-00651,accused_victim,SYN-C-00498
SYN-P-00420,SYN-V-00650,accused_victim,SYN-C-00498
SYN-P-00420,SYN-V-00651,accused_victim,SYN-C-00498
SYN-P-00070,SYN-V-00650,accused_victim,SYN-C-00498
SYN-P-00070,SYN-V-00651,accused_victim,SYN-C-00498
SYN-P-00095,SYN-V-00650,accused_victim,SYN-C-00498
SYN-P-00095,SYN-V-00651,accused_victim,SYN-C-00498
SYN-P-01298,SYN-V-00650,accused_victim,SYN-C-00498
SYN-P-01298,SYN-V-00651,accused_victim,SYN-C-00498
SYN-P-01721,SYN-V-00652,accused_victim,SYN-C-00499
SYN-P-00290,SYN-V-00653,accused_victim,SYN-C-00500
SYN-P-00062,SYN-V-00653,accused_victim,SYN-C-00500
SYN-P-00744,SYN-V-00654,accused_victim,SYN-C-00501
SYN-P-00341,SYN-V-00655,accused_victim,SYN-C-00502
SYN-P-01200,SYN-V-00656,accused_victim,SYN-C-00503
SYN-P-01529,SYN-V-00657,accused_victim,SYN-C-00504
SYN-P-01340,SYN-V-00658,accused_victim,SYN-C-00505
SYN-P-01340,SYN-V-00659,accused_victim,SYN-C-00505
SYN-P-00531,SYN-V-00658,accused_victim,SYN-C-00505
SYN-P-00531,SYN-V-00659,accused_victim,SYN-C-00505
SYN-P-00685,SYN-V-00658,accused_victim,SYN-C-00505
SYN-P-00685,SYN-V-00659,accused_victim,SYN-C-00505
SYN-P-01500,SYN-V-00660,accused_victim,SYN-C-00506
SYN-P-01500,SYN-V-00661,accused_victim,SYN-C-00506
SYN-P-01518,SYN-V-00660,accused_victim,SYN-C-00506
SYN-P-01518,SYN-V-00661,accused_victim,SYN-C-00506
SYN-P-01807,SYN-V-00660,accused_victim,SYN-C-00506
SYN-P-01807,SYN-V-00661,accused_victim,SYN-C-00506
SYN-P-00693,SYN-V-00660,accused_victim,SYN-C-00506
SYN-P-00693,SYN-V-00661,accused_victim,SYN-C-00506
SYN-P-00909,SYN-V-00662,accused_victim,SYN-C-00507
SYN-P-01441,SYN-V-00662,accused_victim,SYN-C-00507
SYN-P-01144,SYN-V-00663,accused_victim,SYN-C-00508
SYN-P-01184,SYN-V-00663,accused_victim,SYN-C-00508
SYN-P-01716,SYN-V-00664,accused_victim,SYN-C-00509
SYN-P-01335,SYN-V-00664,accused_victim,SYN-C-00509
SYN-P-00136,SYN-V-00665,accused_victim,SYN-C-00510
SYN-P-01447,SYN-V-00666,accused_victim,SYN-C-00511
SYN-P-00146,SYN-V-00667,accused_victim,SYN-C-00512
SYN-P-01756,SYN-V-00668,accused_victim,SYN-C-00513
SYN-P-01812,SYN-V-00668,accused_victim,SYN-C-00513
SYN-P-00228,SYN-V-00669,accused_victim,SYN-C-00514
SYN-P-01763,SYN-V-00670,accused_victim,SYN-C-00515
SYN-P-01006,SYN-V-00671,accused_victim,SYN-C-00516
SYN-P-01006,SYN-V-00672,accused_victim,SYN-C-00516
SYN-P-00427,SYN-V-00671,accused_victim,SYN-C-00516
SYN-P-00427,SYN-V-00672,accused_victim,SYN-C-00516
SYN-P-00504,SYN-V-00673,accused_victim,SYN-C-00517
SYN-P-00461,SYN-V-00674,accused_victim,SYN-C-00518
SYN-P-00461,SYN-V-00675,accused_victim,SYN-C-00518
SYN-P-00461,SYN-V-00676,accused_victim,SYN-C-00518
SYN-P-01664,SYN-V-00677,accused_victim,SYN-C-00519
SYN-P-01664,SYN-V-00678,accused_victim,SYN-C-00519
SYN-P-01664,SYN-V-00679,accused_victim,SYN-C-00519
SYN-P-01604,SYN-V-00677,accused_victim,SYN-C-00519
SYN-P-01604,SYN-V-00678,accused_victim,SYN-C-00519
SYN-P-01604,SYN-V-00679,accused_victim,SYN-C-00519
SYN-P-00335,SYN-V-00680,accused_victim,SYN-C-00520
SYN-P-00335,SYN-V-00681,accused_victim,SYN-C-00520
SYN-P-00424,SYN-V-00680,accused_victim,SYN-C-00520
SYN-P-00424,SYN-V-00681,accused_victim,SYN-C-00520
SYN-P-00809,SYN-V-00682,accused_victim,SYN-C-00521
SYN-P-00809,SYN-V-00683,accused_victim,SYN-C-00521
SYN-P-01720,SYN-V-00682,accused_victim,SYN-C-00521
SYN-P-01720,SYN-V-00683,accused_victim,SYN-C-00521
SYN-P-01304,SYN-V-00684,accused_victim,SYN-C-00522
SYN-P-01773,SYN-V-00684,accused_victim,SYN-C-00522
SYN-P-01353,SYN-V-00685,accused_victim,SYN-C-00523
SYN-P-01353,SYN-V-00686,accused_victim,SYN-C-00523
SYN-P-00113,SYN-V-00687,accused_victim,SYN-C-00524
SYN-P-00667,SYN-V-00687,accused_victim,SYN-C-00524
SYN-P-01130,SYN-V-00688,accused_victim,SYN-C-00525
SYN-P-01130,SYN-V-00689,accused_victim,SYN-C-00525
SYN-P-01130,SYN-V-00690,accused_victim,SYN-C-00525
SYN-P-00544,SYN-V-00688,accused_victim,SYN-C-00525
SYN-P-00544,SYN-V-00689,accused_victim,SYN-C-00525
SYN-P-00544,SYN-V-00690,accused_victim,SYN-C-00525
SYN-P-01167,SYN-V-00691,accused_victim,SYN-C-00526
SYN-P-00301,SYN-V-00691,accused_victim,SYN-C-00526
SYN-P-01117,SYN-V-00692,accused_victim,SYN-C-00527
SYN-P-01117,SYN-V-00693,accused_victim,SYN-C-00527
SYN-P-01154,SYN-V-00692,accused_victim,SYN-C-00527
SYN-P-01154,SYN-V-00693,accused_victim,SYN-C-00527
SYN-P-01178,SYN-V-00694,accused_victim,SYN-C-00528
SYN-P-00965,SYN-V-00695,accused_victim,SYN-C-00529
SYN-P-01337,SYN-V-00695,accused_victim,SYN-C-00529
SYN-P-00259,SYN-V-00696,accused_victim,SYN-C-00530
SYN-P-00259,SYN-V-00697,accused_victim,SYN-C-00530
SYN-P-00259,SYN-V-00698,accused_victim,SYN-C-00530
SYN-P-00981,SYN-V-00696,accused_victim,SYN-C-00530
SYN-P-00981,SYN-V-00697,accused_victim,SYN-C-00530
SYN-P-00981,SYN-V-00698,accused_victim,SYN-C-00530
SYN-P-00517,SYN-V-00696,accused_victim,SYN-C-00530
SYN-P-00517,SYN-V-00697,accused_victim,SYN-C-00530
SYN-P-00517,SYN-V-00698,accused_victim,SYN-C-00530
SYN-P-00030,SYN-V-00696,accused_victim,SYN-C-00530
SYN-P-00030,SYN-V-00697,accused_victim,SYN-C-00530
SYN-P-00030,SYN-V-00698,accused_victim,SYN-C-00530
SYN-P-00340,SYN-V-00696,accused_victim,SYN-C-00530
SYN-P-00340,SYN-V-00697,accused_victim,SYN-C-00530
SYN-P-00340,SYN-V-00698,accused_victim,SYN-C-00530
SYN-P-01014,SYN-V-00696,accused_victim,SYN-C-00530
SYN-P-01014,SYN-V-00697,accused_victim,SYN-C-00530
SYN-P-01014,SYN-V-00698,accused_victim,SYN-C-00530
SYN-P-01740,SYN-V-00699,accused_victim,SYN-C-00531
SYN-P-01090,SYN-V-00700,accused_victim,SYN-C-00532
SYN-P-00630,SYN-V-00700,accused_victim,SYN-C-00532
SYN-P-01696,SYN-V-00701,accused_victim,SYN-C-00533
SYN-P-00231,SYN-V-00701,accused_victim,SYN-C-00533
SYN-P-01526,SYN-V-00702,accused_victim,SYN-C-00534
SYN-P-00784,SYN-V-00703,accused_victim,SYN-C-00535
SYN-P-01841,SYN-V-00704,accused_victim,SYN-C-00536
SYN-P-01711,SYN-V-00705,accused_victim,SYN-C-00537
SYN-P-00525,SYN-V-00706,accused_victim,SYN-C-00538
SYN-P-00204,SYN-V-00706,accused_victim,SYN-C-00538
SYN-P-00851,SYN-V-00707,accused_victim,SYN-C-00539
SYN-P-00851,SYN-V-00708,accused_victim,SYN-C-00539
SYN-P-00061,SYN-V-00707,accused_victim,SYN-C-00539
SYN-P-00061,SYN-V-00708,accused_victim,SYN-C-00539
SYN-P-01302,SYN-V-00709,accused_victim,SYN-C-00540
SYN-P-01302,SYN-V-00710,accused_victim,SYN-C-00540
SYN-P-01302,SYN-V-00711,accused_victim,SYN-C-00540
SYN-P-01377,SYN-V-00709,accused_victim,SYN-C-00540
SYN-P-01377,SYN-V-00710,accused_victim,SYN-C-00540
SYN-P-01377,SYN-V-00711,accused_victim,SYN-C-00540
SYN-P-01194,SYN-V-00712,accused_victim,SYN-C-00541
SYN-P-01417,SYN-V-00712,accused_victim,SYN-C-00541
SYN-P-00451,SYN-V-00712,accused_victim,SYN-C-00541
SYN-P-01578,SYN-V-00713,accused_victim,SYN-C-00542
SYN-P-01578,SYN-V-00714,accused_victim,SYN-C-00542
SYN-P-00566,SYN-V-00715,accused_victim,SYN-C-00543
SYN-P-00133,SYN-V-00715,accused_victim,SYN-C-00543
SYN-P-01554,SYN-V-00716,accused_victim,SYN-C-00544
SYN-P-01264,SYN-V-00716,accused_victim,SYN-C-00544
SYN-P-01390,SYN-V-00717,accused_victim,SYN-C-00545
SYN-P-01390,SYN-V-00718,accused_victim,SYN-C-00545
SYN-P-01390,SYN-V-00719,accused_victim,SYN-C-00545
SYN-P-01827,SYN-V-00717,accused_victim,SYN-C-00545
SYN-P-01827,SYN-V-00718,accused_victim,SYN-C-00545
SYN-P-01827,SYN-V-00719,accused_victim,SYN-C-00545
SYN-P-00581,SYN-V-00720,accused_victim,SYN-C-00546
SYN-P-00581,SYN-V-00721,accused_victim,SYN-C-00546
SYN-P-00581,SYN-V-00722,accused_victim,SYN-C-00546
SYN-P-00581,SYN-V-00723,accused_victim,SYN-C-00546
SYN-P-00721,SYN-V-00720,accused_victim,SYN-C-00546
SYN-P-00721,SYN-V-00721,accused_victim,SYN-C-00546
SYN-P-00721,SYN-V-00722,accused_victim,SYN-C-00546
SYN-P-00721,SYN-V-00723,accused_victim,SYN-C-00546
SYN-P-01425,SYN-V-00720,accused_victim,SYN-C-00546
SYN-P-01425,SYN-V-00721,accused_victim,SYN-C-00546
SYN-P-01425,SYN-V-00722,accused_victim,SYN-C-00546
SYN-P-01425,SYN-V-00723,accused_victim,SYN-C-00546
SYN-P-00786,SYN-V-00720,accused_victim,SYN-C-00546
SYN-P-00786,SYN-V-00721,accused_victim,SYN-C-00546
SYN-P-00786,SYN-V-00722,accused_victim,SYN-C-00546
SYN-P-00786,SYN-V-00723,accused_victim,SYN-C-00546
SYN-P-01888,SYN-V-00720,accused_victim,SYN-C-00546
SYN-P-01888,SYN-V-00721,accused_victim,SYN-C-00546
SYN-P-01888,SYN-V-00722,accused_victim,SYN-C-00546
SYN-P-01888,SYN-V-00723,accused_victim,SYN-C-00546
SYN-P-01296,SYN-V-00720,accused_victim,SYN-C-00546
SYN-P-01296,SYN-V-00721,accused_victim,SYN-C-00546
SYN-P-01296,SYN-V-00722,accused_victim,SYN-C-00546
SYN-P-01296,SYN-V-00723,accused_victim,SYN-C-00546
SYN-P-00077,SYN-V-00724,accused_victim,SYN-C-00547
SYN-P-01290,SYN-V-00724,accused_victim,SYN-C-00547
